,iquitos, 4S, 73W, air_temperature, dew_point_temperature,relative_humidity, specific_humidity,Unnamed: 7
7171,1998,8,19,298.55,295.77,85.57,17.33, 
7172,1998,8,20,299.75,295.15,78.7,16.66, 
7173,1998,8,21,299.84,294.77,75.07,16.25, 
7174,1998,8,22,298.41,295.45,86.7,16.93, 
7175,1998,8,23,299.2,293.2,71.12,14.69, 
7176,1998,8,24,298.46,292.7,72.08,14.34, 
7177,1998,8,25,299.47,293.45,71,14.97, 
7178,1998,8,26,298.01,295.77,88.25,17.33, 
7179,1998,8,27,297.76,295.23,86.68,16.72, 
7180,1998,8,28,296.6,295.55,94.4,17.03, 
7181,1998,8,29,298.59,294.02,81.7,15.53, 
7182,1998,8,30,300.88,293.38,64.75,14.9, 
7183,1998,8,31,299.5,293.48,73.93,15, 
7184,1998,9,1,299.54,290.67,61.17,12.59, 
7185,1998,9,2,297.67,293.62,78.4,15.17, 
7186,1998,9,3,298.27,294.25,81.32,15.73, 
7187,1998,9,4,297.82,295.92,89.88,17.49, 
7188,1998,9,5,297.82,295.2,86.6,16.67, 
7189,1998,9,6,298.05,294.12,80.15,15.61, 
7190,1998,9,7,297.91,294.48,84.78,16, 
7191,1998,9,8,298.11,292.85,77.75,14.45, 
7192,1998,9,9,298.57,296,86.15,17.61, 
7193,1998,9,10,297.32,296.02,93.15,17.55, 
7194,1998,9,11,298.31,295.12,85.25,16.62, 
7195,1998,9,12,300.36,292.83,68.07,14.48, 
7196,1998,9,13,300.29,294.02,71.03,15.6, 
7197,1998,9,14,300.14,293.75,74.22,15.37, 
7198,1998,9,15,300.06,293.2,67.65,14.73, 
7199,1998,9,16,299.72,293.7,71.22,15.18, 
7200,1998,9,17,298.36,294.1,78.17,15.58, 
7201,1998,9,18,300.19,292.88,68.68,14.48, 
7202,1998,9,19,298.01,296.02,89.1,17.53, 
7203,1998,9,20,298.07,294.08,82.22,15.58, 
7204,1998,9,21,297.49,293.85,80.3,15.36, 
7205,1998,9,22,298.72,292.8,74.93,14.4, 
7206,1998,9,23,299.21,291.83,68.78,13.59, 
7207,1998,9,24,300.2,292.45,64.05,14.08, 
7208,1998,9,25,301.59,291.73,57.97,13.47, 
7209,1998,9,26,300.07,293.58,68.73,15.13, 
7210,1998,9,27,300.24,293.5,70.57,15.06, 
7211,1998,9,28,300.73,293.58,65.43,15.14, 
7212,1998,9,29,301.05,292.67,63.83,14.28, 
7213,1998,9,30,298.52,295.53,84.2,17.12, 
7214,1998,10,1,297.66,294.42,84.65,15.89, 
7215,1998,10,2,297.85,292.42,74.15,14.03, 
7216,1998,10,3,299.19,293.1,74.72,14.69, 
7217,1998,10,4,302.04,291.8,55.62,13.5, 
7218,1998,10,5,301.54,292.17,59.18,13.87, 
7219,1998,10,6,302.12,292.98,59.07,14.58, 
7220,1998,10,7,301.73,293.27,60.85,14.88, 
7221,1998,10,8,301.58,295.42,70.3,16.98, 
7222,1998,10,9,298.63,297.4,92.97,19.07, 
7223,1998,10,10,299.4,295.85,85.35,17.43, 
7224,1998,10,11,300.29,292.75,65.1,14.33, 
7225,1998,10,12,302.16,291.92,58.35,13.67, 
7226,1998,10,13,301.95,292.52,57.48,14.2, 
7227,1998,10,14,301.46,294.33,66.82,15.87, 
7228,1998,10,15,299.92,295.83,78.48,17.4, 
7229,1998,10,16,299.14,296.1,86.32,17.68, 
7230,1998,10,17,301.01,294.02,69.93,15.59, 
7231,1998,10,18,298.36,296.27,88.95,17.87, 
7232,1998,10,19,297.86,296.95,95.12,18.62, 
7233,1998,10,20,298.51,295.97,87.7,17.5, 
7234,1998,10,21,298.7,296.88,90.97,18.47, 
7235,1998,10,22,300,295.17,78.45,16.71, 
7236,1998,10,23,301.2,293.45,64.55,14.97, 
7237,1998,10,24,299.84,295.73,79.72,17.25, 
7238,1998,10,25,298.54,294.1,80.32,15.62, 
7239,1998,10,26,299.16,294.72,82.5,16.34, 
7240,1998,10,27,298.9,294.58,77.33,16.23, 
7241,1998,10,28,298.19,296.64,91.55,18.26, 
7242,1998,10,29,297.43,296.77,96.5,18.44, 
7243,1998,10,30,296.56,296.37,98.95,17.9, 
7244,1998,10,31,297.57,295.1,87.28,16.59, 
7245,1998,11,1,299.11,295.78,84.72,17.28, 
7246,1998,11,2,300.57,294.83,73.65,16.35, 
7247,1998,11,3,300.75,294.48,70.12,16.05, 
7248,1998,11,4,297.5,296.73,95.88,18.43, 
7249,1998,11,5,298.34,295.71,87.98,17.22, 
7250,1998,11,6,297.17,296.83,98.3,18.46, 
7251,1998,11,7,296.4,294.71,91.57,16.15, 
7252,1998,11,8,297.56,293.62,79.7,15.13, 
7253,1998,11,9,299.07,294.25,77.45,15.75, 
7254,1998,11,10,299.18,296.04,83.8,17.77, 
7255,1998,11,11,298.51,298.01,97.3,19.87, 
7256,1998,11,12,298.44,296.92,92.3,18.55, 
7257,1998,11,13,296.28,295.75,96.93,17.32, 
7258,1998,11,14,298.62,294.61,81.18,16.11, 
7259,1998,11,15,297.92,297.33,96.83,19.12, 
7260,1998,11,16,298.19,297.64,97.03,19.42, 
7261,1998,11,17,299.42,296.58,87.47,18.18, 
7262,1998,11,18,298.76,297.44,92.77,19.13, 
7263,1998,11,19,298.32,296.52,90.45,18.15, 
7264,1998,11,20,299.4,295.92,85.03,17.5, 
7265,1998,11,21,299.84,296.45,84.65,18.08, 
7266,1998,11,22,299.32,297.82,91.97,19.61, 
7267,1998,11,23,298.95,295.17,84.03,16.69, 
7268,1998,11,24,299.91,295.02,78,16.57, 
7269,1998,11,25,301.45,294.3,66,15.86, 
7270,1998,11,26,302.44,294.55,64.25,16.11, 
7271,1998,11,27,299.6,296.85,85.05,18.59, 
7272,1998,11,28,299.57,297.89,91.15,19.7, 
7273,1998,11,29,298.74,297.34,92.28,19.16, 
7274,1998,11,30,299.94,296.92,86.6,18.63, 
7275,1998,12,1,301.7,294.75,69.45,16.41, 
7276,1998,12,2,302.61,293.42,60.5,15.1, 
7277,1998,12,3,302.34,293.67,60.97,15.25, 
7278,1998,12,4,303.51,294.34,58.75,15.92, 
7279,1998,12,5,300.62,297.03,81.5,18.77, 
7280,1998,12,6,298.79,297.4,92.47,19.16, 
7281,1998,12,7,298.58,297.47,94.05,19.22, 
7282,1998,12,8,299.89,296.35,85.45,17.98, 
7283,1998,12,9,298.93,295.05,82.7,16.64, 
7284,1998,12,10,300.13,293.08,66.9,14.7, 
7285,1998,12,11,298.7,296.67,89.87,18.32, 
7286,1998,12,12,299.59,295.82,81.07,17.34, 
7287,1998,12,13,297.13,296.69,97.57,18.28, 
7288,1998,12,14,297.55,296.65,95.33,18.29, 
7289,1998,12,15,297.89,297.48,97.83,19.19, 
7290,1998,12,16,298.61,295.02,85.43,16.54, 
7291,1998,12,17,299.41,294.85,80.33,16.4, 
7292,1998,12,18,300.04,295.1,74.68,16.77, 
7293,1998,12,19,298.55,296.42,88.53,17.98, 
7294,1998,12,20,298.88,294.96,83.68,16.48, 
7295,1998,12,21,300.42,294.99,76.88,16.59, 
7296,1998,12,22,301.51,293.9,66.57,15.5, 
7297,1998,12,23,297.96,295.11,85.8,16.68, 
7298,1998,12,24,295.04,293.31,90.97,14.83, 
7299,1998,12,25,297.3,292.86,79.23,14.41, 
7300,1998,12,26,297.89,294.05,83.53,15.58, 
7301,1998,12,27,299.1,295.05,78.55,16.74, 
7302,1998,12,28,298.85,295.42,85.75,16.97, 
7303,1998,12,29,300.42,294.94,77.73,16.57, 
7304,1998,12,30,300,296.47,84.05,18.14, 
7305,1998,12,31,297.59,297.22,97.9,18.91, 
7306,1999,1,1,297.67,297.16,97.07,18.89, 
7307,1999,1,2,296.93,296.8,99.33,18.46, 
7308,1999,1,3,297.31,296.46,95.43,18.06, 
7309,1999,1,4,296.88,296.62,98.65,18.24, 
7310,1999,1,5,298.42,294.25,82.43,15.82, 
7311,1999,1,6,298.87,296.3,86.28,17.96, 
7312,1999,1,7,298.84,294.75,82.8,16.38, 
7313,1999,1,8,299.53,293.77,71.67,15.32, 
7314,1999,1,9,299.35,294.42,75.07,15.98, 
7315,1999,1,10,298.01,297.34,96.25,19.1, 
7316,1999,1,11,297.47,297.14,98.22,18.81, 
7317,1999,1,12,296.91,295.95,94.95,17.53, 
7318,1999,1,13,298.14,295.95,89.38,17.53, 
7319,1999,1,14,296.5,296.35,99.15,17.9, 
7320,1999,1,15,296.72,295.87,95.43,17.38, 
7321,1999,1,16,297.28,294.62,88.18,16.1, 
7322,1999,1,17,299.09,295.42,82.78,16.92, 
7323,1999,1,18,298.49,296.46,90.3,18.02, 
7324,1999,1,19,297.78,297.22,97.03,18.95, 
7325,1999,1,20,297.61,297.4,98.9,19.08, 
7326,1999,1,21,295.03,294.86,99.15,16.33, 
7327,1999,1,22,295.82,294.99,95.42,16.56, 
7328,1999,1,23,296.53,295.06,92.52,16.53, 
7329,1999,1,24,295.87,295.35,97.2,16.88, 
7330,1999,1,25,296.29,295.72,96.82,17.24, 
7331,1999,1,26,296.92,296.51,97.82,18.18, 
7332,1999,1,27,296.87,296.68,99.2,18.34, 
7333,1999,1,28,296.05,295.77,98.35,17.33, 
7334,1999,1,29,295.75,295.54,98.9,17.06, 
7335,1999,1,30,295.59,294.52,94.22,16.04, 
7336,1999,1,31,296.17,294.35,90.32,15.89, 
7337,1999,2,1,296.94,295.59,92.23,17.29, 
7338,1999,2,2,297.72,296.28,92.62,17.86, 
7339,1999,2,3,296.72,296.4,98.33,17.99, 
7340,1999,2,4,296.18,295.89,98.47,17.41, 
7341,1999,2,5,296.23,294.43,90.47,15.98, 
7342,1999,2,6,297.09,296.62,97.43,18.26, 
7343,1999,2,7,296.55,296.26,98.33,17.82, 
7344,1999,2,8,295.65,295.49,99.05,16.94, 
7345,1999,2,9,295.31,295.01,98.32,16.46, 
7346,1999,2,10,295.36,295.18,99.15,16.67, 
7347,1999,2,11,295.86,295.5,97.98,17.02, 
7348,1999,2,12,296.94,295.85,94.2,17.36, 
7349,1999,2,13,297.23,295.45,91.3,16.97, 
7350,1999,2,14,296.59,296.45,99.4,18.04, 
7351,1999,2,15,295.77,294.89,95.38,16.51, 
7352,1999,2,16,296.06,295.92,99.4,17.46, 
7353,1999,2,17,295.2,294.85,98.12,16.36, 
7354,1999,2,18,295.67,295.05,96.8,16.59, 
7355,1999,2,19,296.59,296,96.73,17.52, 
7356,1999,2,20,297.28,296.39,95.2,17.95, 
7357,1999,2,21,298.3,295.96,89.35,17.5, 
7358,1999,2,22,296.61,296.49,99.45,18.06, 
7359,1999,2,23,295.59,295.44,99.2,16.93, 
7360,1999,2,24,295.77,295.55,98.85,17.11, 
7361,1999,2,25,297.34,294.98,88.88,16.4, 
7362,1999,2,26,299.01,294.77,82.62,16.34, 
7363,1999,2,27,299.41,295.43,79.78,16.98, 
7364,1999,2,28,299.98,295.78,83.38,17.43, 
7365,1999,3,1,298.21,297.61,96.75,19.44, 
7366,1999,3,2,298.74,297.4,93,19.15, 
7367,1999,3,3,298.06,296.53,92.1,18.1, 
7368,1999,3,4,297.38,295.47,90.65,16.98, 
7369,1999,3,5,295.28,294.44,95.2,15.94, 
7370,1999,3,6,296.34,295.25,93.9,16.94, 
7371,1999,3,7,299.4,294.74,81.53,16.41, 
7372,1999,3,8,300.11,291.33,62.75,13.24, 
7373,1999,3,9,300.12,291.7,65.07,13.59, 
7374,1999,3,10,300.21,295.01,73.7,16.89, 
7375,1999,3,11,297.96,296.18,90.8,17.74, 
7376,1999,3,12,298.05,296,88.63,17.64, 
7377,1999,3,13,297.53,297.12,97.78,18.8, 
7378,1999,3,14,297.93,296.8,94.25,18.43, 
7379,1999,3,15,296.67,296.4,98.5,18, 
7380,1999,3,16,295.81,295.42,97.8,16.91, 
7381,1999,3,17,295.6,294.88,96.12,16.49, 
7382,1999,3,18,296.63,294.48,89.58,15.98, 
7383,1999,3,19,297.31,295.25,88.72,17, 
7384,1999,3,20,299.07,296.2,86.67,17.84, 
7385,1999,3,21,297.86,295.4,88.3,16.93, 
7386,1999,3,22,298.55,294.5,82.2,15.97, 
7387,1999,3,23,297.17,296.73,97.7,18.43, 
7388,1999,3,24,297.91,296.67,93.57,18.25, 
7389,1999,3,25,297.55,296.92,96.57,18.58, 
7390,1999,3,26,297.49,297.17,98.23,18.82, 
7391,1999,3,27,298.31,297.45,95.43,19.18, 
7392,1999,3,28,296.33,296.25,99.73,17.82, 
7393,1999,3,29,297.18,294.52,87.35,15.99, 
7394,1999,3,30,295.95,294.65,92.67,16.15, 
7395,1999,3,31,296.27,293.98,87.75,15.55, 
7396,1999,4,1,297.64,295.5,89.52,17.01, 
7397,1999,4,2,296.39,296.17,98.88,17.79, 
7398,1999,4,3,297.16,296.88,98.57,18.54, 
7399,1999,4,4,296.76,296.7,99.5,18.22, 
7400,1999,4,5,296.29,296.08,98.95,17.61, 
7401,1999,4,6,296.81,296.62,99.07,18.23, 
7402,1999,4,7,296.88,296.17,96.2,17.72, 
7403,1999,4,8,297.32,296.62,96.35,18.24, 
7404,1999,4,9,296.78,296.6,98.9,18.15, 
7405,1999,4,10,296.55,296.22,98.32,17.82, 
7406,1999,4,11,296.69,296.2,97.22,17.69, 
7407,1999,4,12,296.27,295.92,98.1,17.48, 
7408,1999,4,13,297.81,296.08,91.75,17.61, 
7409,1999,4,14,296.23,296.02,99.03,17.56, 
7410,1999,4,15,295.75,294.45,93.4,15.99, 
7411,1999,4,16,295.48,295.3,99.12,16.78, 
7412,1999,4,17,294.65,294.52,99.48,15.96, 
7413,1999,4,18,292.08,291.92,99.25,13.55, 
7414,1999,4,19,290.45,289.8,96.25,11.8, 
7415,1999,4,20,291.99,289.88,89.2,11.98, 
7416,1999,4,21,294.08,292.6,92.12,14.17, 
7417,1999,4,22,295.46,293.35,88.9,14.84, 
7418,1999,4,23,296.04,294.27,90.65,15.74, 
7419,1999,4,24,297.08,296.48,96.95,18.1, 
7420,1999,4,25,297.28,296.35,95.12,17.9, 
7421,1999,4,26,297.01,296.65,98.12,18.29, 
7422,1999,4,27,297.55,296.1,92.68,17.6, 
7423,1999,4,28,297.17,296.88,98.4,18.49, 
7424,1999,4,29,296.85,295.03,91.12,16.5, 
7425,1999,4,30,296.02,295.55,97.53,17.08, 
7426,1999,5,1,297.41,294.83,88.35,16.31, 
7427,1999,5,2,296.62,296.32,98.62,17.9, 
7428,1999,5,3,296.82,296.08,96.1,17.59, 
7429,1999,5,4,295.99,295.83,99.27,17.35, 
7430,1999,5,5,296.43,295.07,93.17,16.55, 
7431,1999,5,6,298.04,294.27,82.72,15.78, 
7432,1999,5,7,297.21,296.58,96.5,18.16, 
7433,1999,5,8,296.32,295.98,98.18,17.58, 
7434,1999,5,9,297.18,295.6,92.32,17.15, 
7435,1999,5,10,296.58,296.4,99.05,17.96, 
7436,1999,5,11,296.03,295.67,98.18,17.18, 
7437,1999,5,12,296.17,295.15,94.73,16.62, 
7438,1999,5,13,296.2,295.65,97.12,17.14, 
7439,1999,5,14,296.46,295.85,96.65,17.32, 
7440,1999,5,15,296.46,295.67,95.92,17.14, 
7441,1999,5,16,296.2,294.08,89.57,15.55, 
7442,1999,5,17,294.92,294.75,99.03,16.19, 
7443,1999,5,18,296.1,294.75,93.22,16.23, 
7444,1999,5,19,295.67,295,96.62,16.47, 
7445,1999,5,20,296.73,294.77,90.65,16.21, 
7446,1999,5,21,295.66,295.25,97.8,16.68, 
7447,1999,5,22,295.02,294.83,99.2,16.28, 
7448,1999,5,23,293.43,293.35,99.65,14.84, 
7449,1999,5,24,293.98,293,94.82,14.54, 
7450,1999,5,25,296.16,294.17,89.53,15.75, 
7451,1999,5,26,297.51,295.93,92.18,17.45, 
7452,1999,5,27,298.49,295.1,85.25,16.58, 
7453,1999,5,28,297.34,296.05,93.1,17.54, 
7454,1999,5,29,297.67,296.43,93.6,17.93, 
7455,1999,5,30,296.98,296.23,96.1,17.74, 
7456,1999,5,31,295.67,295.48,99,16.93, 
7457,1999,6,1,296.65,294.55,89.77,15.99, 
7458,1999,6,2,295.83,294.5,92.82,15.87, 
7459,1999,6,3,295.39,294.65,96.05,16.16, 
7460,1999,6,4,296.52,295.35,93.88,16.79, 
7461,1999,6,5,296.38,294.62,91.35,16.04, 
7462,1999,6,6,296.17,294.58,91.68,16.03, 
7463,1999,6,7,297.11,295.28,91.07,16.7, 
7464,1999,6,8,297.28,296.65,96.65,18.21, 
7465,1999,6,9,296.43,295.92,97.22,17.5, 
7466,1999,6,10,296.58,295.05,92.43,16.54, 
7467,1999,6,11,296.41,296.12,98.3,17.62, 
7468,1999,6,12,297.09,295.95,94.1,17.44, 
7469,1999,6,13,296.32,295.88,97.62,17.46, 
7470,1999,6,14,296.65,295.72,94.78,17.22, 
7471,1999,6,15,297.82,294.85,87.12,16.33, 
7472,1999,6,16,296.61,295.72,95.2,17.22, 
7473,1999,6,17,298.22,295.88,87.8,17.38, 
7474,1999,6,18,297.19,295.22,90.47,16.69, 
7475,1999,6,19,296.66,296,96.45,17.56, 
7476,1999,6,20,295.37,295.3,99.72,16.76, 
7477,1999,6,21,296.08,295.6,97.42,17.11, 
7478,1999,6,22,295.62,295.58,99.88,17.02, 
7479,1999,6,23,296.06,294.58,92.35,15.98, 
7480,1999,6,24,296.2,294.08,89.47,15.56, 
7481,1999,6,25,297.16,294.08,85.25,15.55, 
7482,1999,6,26,297.62,295.02,88.3,16.48, 
7483,1999,6,27,296.13,295.66,97.48,17.19, 
7484,1999,6,28,296.67,295.77,95.05,17.31, 
7485,1999,6,29,297.35,295.58,91.25,17.04, 
7486,1999,6,30,296.14,294.85,93.05,16.37, 
7487,1999,7,1,296.07,294.42,91.75,15.87, 
7488,1999,7,2,297.18,294.38,87.18,15.84, 
7489,1999,7,3,297.02,295.17,90.47,16.67, 
7490,1999,7,4,297.06,296.58,97.4,18.13, 
7491,1999,7,5,295.39,294.6,95.95,16.17, 
7492,1999,7,6,294.49,292.17,88.4,13.84, 
7493,1999,7,7,293.84,289.67,79.55,11.72, 
7494,1999,7,8,295.31,290.45,77.57,12.31, 
7495,1999,7,9,295.61,289.6,73.83,11.67, 
7496,1999,7,10,294.93,288.47,73.58,10.87, 
7497,1999,7,11,295.98,287.95,65.12,10.54, 
7498,1999,7,12,296.7,291.12,71.15,12.94, 
7499,1999,7,13,295.99,292.95,83.18,14.48, 
7500,1999,7,14,294.54,293.47,93.98,14.95, 
7501,1999,7,15,294.7,292.52,89.62,14.1, 
7502,1999,7,16,294.58,292.75,89.97,14.31, 
7503,1999,7,17,293.93,293.65,98.73,15.11, 
7504,1999,7,18,295.09,291.93,86.35,13.55, 
7505,1999,7,19,295.96,291.9,81.75,13.49, 
7506,1999,7,20,296.2,292.25,80.2,13.88, 
7507,1999,7,21,295.93,293.45,86.52,14.94, 
7508,1999,7,22,294.82,292.55,87.7,14.18, 
7509,1999,7,23,296.89,292.65,80,14.18, 
7510,1999,7,24,295.86,294.3,91.92,15.73, 
7511,1999,7,25,296.81,292.97,82.5,14.51, 
7512,1999,7,26,296.36,291.02,74.2,12.85, 
7513,1999,7,27,296.44,292.92,81.18,14.46, 
7514,1999,7,28,296.55,294.98,91.02,16.49, 
7515,1999,7,29,296.85,293.35,84.55,14.82, 
7516,1999,7,30,297.5,292.08,73.43,13.7, 
7517,1999,7,31,297.75,291.95,71.4,13.6, 
7518,1999,8,1,298.57,291.9,69.97,13.59, 
7519,1999,8,2,297.05,290.12,69.97,12.12, 
7520,1999,8,3,296.95,289.38,67.78,11.6, 
7521,1999,8,4,297.33,287,55.08,9.9, 
7522,1999,8,5,297.4,286.95,54.97,9.9, 
7523,1999,8,6,297.6,289.38,62.55,11.62, 
7524,1999,8,7,299.09,292.9,70.45,14.48, 
7525,1999,8,8,296.43,295,92.22,16.45, 
7526,1999,8,9,295.29,294.8,97.35,16.29, 
7527,1999,8,10,297.37,294.17,86.35,15.69, 
7528,1999,8,11,296.73,291.05,72.68,12.86, 
7529,1999,8,12,297.81,292.55,72.93,14.14, 
7530,1999,8,13,296.79,292.95,80.1,14.48, 
7531,1999,8,14,297.6,292.75,77.38,14.34, 
7532,1999,8,15,295.78,292.75,85.38,14.24, 
7533,1999,8,16,294.23,288.17,72,10.76, 
7534,1999,8,17,293.34,286.27,68.72,9.42, 
7535,1999,8,18,295.5,288.45,69.67,10.87, 
7536,1999,8,19,297.58,289.65,67.27,11.79, 
7537,1999,8,20,298.85,289.08,60.27,11.34, 
7538,1999,8,21,299.78,288.78,56.23,11.15, 
7539,1999,8,22,299.87,288.77,52.82,11.15, 
7540,1999,8,23,300.09,291.27,58.7,13.11, 
7541,1999,8,24,298.14,291.55,67.4,13.32, 
7542,1999,8,25,300.16,292.25,66.5,13.93, 
7543,1999,8,26,300.03,293.73,71.22,15.21, 
7544,1999,8,27,300.6,293.73,69.25,15.23, 
7545,1999,8,28,300.8,293.6,66.7,15.13, 
7546,1999,8,29,298.73,295.25,81.72,16.8, 
7547,1999,8,30,299.93,293.08,71,14.66, 
7548,1999,8,31,300.92,292.78,61.85,14.4, 
7549,1999,9,1,299.9,294.7,73.55,16.14, 
7550,1999,9,2,298.02,294.55,82.9,16.07, 
7551,1999,9,3,299.84,292.52,68.73,14.19, 
7552,1999,9,4,299.59,293.23,68.28,14.78, 
7553,1999,9,5,299.7,293.92,71.65,15.41, 
7554,1999,9,6,299.89,293.67,70.62,15.19, 
7555,1999,9,7,299.59,294.62,74.6,16.18, 
7556,1999,9,8,298.53,295.2,82.53,16.72, 
7557,1999,9,9,300.02,292.45,70.1,14.17, 
7558,1999,9,10,299.92,295.65,78.28,17.33, 
7559,1999,9,11,298.48,294.85,82.78,16.36, 
7560,1999,9,12,298.99,294.45,79.7,15.95, 
7561,1999,9,13,298.74,293.92,76.75,15.47, 
7562,1999,9,14,300.96,292.25,64.5,13.99, 
7563,1999,9,15,298.79,293.88,75.07,15.49, 
7564,1999,9,16,297.28,295.92,92.48,17.4, 
7565,1999,9,17,297.42,294.8,88.17,16.25, 
7566,1999,9,18,297.89,296.53,92.53,18.06, 
7567,1999,9,19,299.06,294.75,81.78,16.3, 
7568,1999,9,20,297.94,293.75,78.12,15.3, 
7569,1999,9,21,298.93,294.3,81,15.82, 
7570,1999,9,22,300.37,291.73,65.4,13.5, 
7571,1999,9,23,299.64,291.7,61.8,13.46, 
7572,1999,9,24,298.56,293.28,76.28,14.82, 
7573,1999,9,25,300.81,292.27,60.83,13.95, 
7574,1999,9,26,299.9,294.4,72.45,15.94, 
7575,1999,9,27,298.57,295.85,85.47,17.53, 
7576,1999,9,28,297.26,295.45,90.92,16.92, 
7577,1999,9,29,298.46,294.97,85.7,16.46, 
7578,1999,9,30,299.62,293.48,70.32,14.97, 
7579,1999,10,1,298.5,294.73,81.67,16.21, 
7580,1999,10,2,298.72,294.58,78.12,16.16, 
7581,1999,10,3,299.04,295,80.32,16.48, 
7582,1999,10,4,296.81,294.88,90.03,16.31, 
7583,1999,10,5,297.95,294.2,83.82,15.69, 
7584,1999,10,6,298.92,293.5,75.1,15, 
7585,1999,10,7,299.63,293.52,72.08,15.01, 
7586,1999,10,8,300.54,292.22,61.43,13.88, 
7587,1999,10,9,298.63,294.98,80.85,16.46, 
7588,1999,10,10,299.33,293.29,75.7,14.93, 
7589,1999,10,11,300.02,291.95,62.12,13.69, 
7590,1999,10,12,298.48,293.52,75.82,15.06, 
7591,1999,10,13,297.82,293.98,81.83,15.45, 
7592,1999,10,14,297.4,294.25,83.85,15.68, 
7593,1999,10,15,297.83,291.25,71.95,13.03, 
7594,1999,10,16,300.92,292.26,62.78,13.95, 
7595,1999,10,17,301.25,291.7,58.72,13.42, 
7596,1999,10,18,299.91,293.98,71.45,15.5, 
7597,1999,10,19,298.43,294.1,77.3,15.58, 
7598,1999,10,20,300.08,293.7,71.6,15.21, 
7599,1999,10,21,300.86,292.83,64.43,14.44, 
7600,1999,10,22,301.89,293.56,64.45,15.09, 
7601,1999,10,23,302.71,292.21,54.53,13.89, 
7602,1999,10,24,301.41,293.65,65.62,15.17, 
7603,1999,10,25,302.7,292.4,56.65,14.04, 
7604,1999,10,26,299.09,294.16,75.55,15.71, 
7605,1999,10,27,300.1,292.14,66.43,13.84, 
7606,1999,10,28,303.74,290.73,48.67,12.7, 
7607,1999,10,29,300.41,293.12,65.53,14.81, 
7608,1999,10,30,297.23,296.12,93.65,17.63, 
7609,1999,10,31,299.45,294.1,76.38,15.6, 
7610,1999,11,1,297.28,295.24,89.4,16.78, 
7611,1999,11,2,299.58,292.67,69.35,14.46, 
7612,1999,11,3,301.66,293.88,63.7,15.49, 
7613,1999,11,4,300.1,292.65,65.95,14.31, 
7614,1999,11,5,300.93,294.38,69.02,15.91, 
7615,1999,11,6,296.54,295.33,93.38,16.87, 
7616,1999,11,7,298.56,293.68,78.08,15.27, 
7617,1999,11,8,302.19,293.84,62.92,15.4, 
7618,1999,11,9,300.15,295.27,75.88,16.96, 
7619,1999,11,10,296.58,295.54,94,17.06, 
7620,1999,11,11,293.97,290.92,83.78,12.73, 
7621,1999,11,12,297.61,292.11,77.18,13.77, 
7622,1999,11,13,300.03,292.84,66.08,14.44, 
7623,1999,11,14,300.4,292.31,62.75,13.98, 
7624,1999,11,15,301.3,293.2,63.72,14.75, 
7625,1999,11,16,300,292.08,62.82,13.86, 
7626,1999,11,17,301,294.27,67.4,15.79, 
7627,1999,11,18,299.45,294.56,77.85,16.1, 
7628,1999,11,19,300.38,294.09,72.85,15.66, 
7629,1999,11,20,301.35,294.19,66.42,15.74, 
7630,1999,11,21,300.77,294.62,69.55,16.21, 
7631,1999,11,22,298.38,295.87,86.57,17.47, 
7632,1999,11,23,298.66,295.3,86,16.84, 
7633,1999,11,24,297.58,296.34,93.15,18.03, 
7634,1999,11,25,298.09,295.7,89.02,17.3, 
7635,1999,11,26,297.89,295.37,86.25,17.01, 
7636,1999,11,27,297.15,296.54,96.6,18.24, 
7637,1999,11,28,297.65,295.73,90.55,17.23, 
7638,1999,11,29,298.09,296.21,90,17.93, 
7639,1999,11,30,300.32,293.69,72.2,15.3, 
7640,1999,12,1,299.7,295.99,80.77,17.71, 
7641,1999,12,2,296.73,295.54,93.8,17.09, 
7642,1999,12,3,298.68,291.95,71.95,13.68, 
7643,1999,12,4,297.83,296.28,91.43,17.88, 
7644,1999,12,5,298.08,296.4,90.95,18.03, 
7645,1999,12,6,300.58,295.17,76.85,16.75, 
7646,1999,12,7,301.93,294.85,66.2,16.39, 
7647,1999,12,8,298.93,297.6,92.6,19.44, 
7648,1999,12,9,298.49,297.53,94.82,19.22, 
7649,1999,12,10,297.05,296.54,97.1,18.09, 
7650,1999,12,11,297.67,295.52,89.35,17.02, 
7651,1999,12,12,298.72,293.61,75.5,15.14, 
7652,1999,12,13,298.56,297.43,93.7,19.24, 
7653,1999,12,14,300.42,295.84,80.4,17.46, 
7654,1999,12,15,299.22,296.35,87.38,17.95, 
7655,1999,12,16,299.66,295.56,82.3,17.17, 
7656,1999,12,17,299.92,294.84,75.35,16.37, 
7657,1999,12,18,299.99,295,76.68,16.55, 
7658,1999,12,19,298.94,296.71,88.18,18.39, 
7659,1999,12,20,298.87,298.02,95.4,19.86, 
7660,1999,12,21,298.59,296.75,91.05,18.38, 
7661,1999,12,22,298.51,297.36,93.62,19.12, 
7662,1999,12,23,298.12,296.2,90.55,17.76, 
7663,1999,12,24,300,293.88,74.35,15.48, 
7664,1999,12,25,299.09,290.36,60.03,12.35, 
7665,1999,12,26,297.06,291.88,73.12,13.6, 
7666,1999,12,27,297.48,292.08,72.53,13.74, 
7667,1999,12,28,298.04,291.05,71.62,12.93, 
7668,1999,12,29,300.56,290.45,57.25,12.43, 
7669,1999,12,30,302.09,290.71,52.47,12.66, 
7670,1999,12,31,301.69,290.88,55.3,12.78, 
