,san_juan, 18.5N, 66W, air_temperature, dew_point_temperature,relative_humidity, specific_humidity,Unnamed: 7
7404,1999,4,9,297.41,293.72,80.12,15.11, 
7405,1999,4,10,297.88,293.45,76.7,14.89, 
7406,1999,4,11,298.09,292.8,72.82,14.29, 
7407,1999,4,12,298.31,293.62,75.65,15.02, 
7408,1999,4,13,298.88,293.88,74.3,15.28, 
7409,1999,4,14,299,294.25,75.4,15.64, 
7410,1999,4,15,299.25,294.72,76.42,16.09, 
7411,1999,4,16,299.47,294.83,75.88,16.16, 
7412,1999,4,17,299.65,294.52,73.55,15.85, 
7413,1999,4,18,299.28,294.55,75.28,15.86, 
7414,1999,4,19,299.25,294.92,76.9,16.2, 
7415,1999,4,20,298.91,294.48,76.65,15.84, 
7416,1999,4,21,299.29,294.58,75.28,15.92, 
7417,1999,4,22,299.34,294.12,72.92,15.45, 
7418,1999,4,23,298.94,294.22,75.07,15.53, 
7419,1999,4,24,298.81,294.58,77.7,15.94, 
7420,1999,4,25,299.03,293.58,72.12,14.99, 
7421,1999,4,26,298.93,293.85,73.85,15.26, 
7422,1999,4,27,299.03,294.73,77.1,16.07, 
7423,1999,4,28,298.8,295.52,82.15,16.89, 
7424,1999,4,29,299.07,295.5,80.62,16.87, 
7425,1999,4,30,299.47,295.5,78.95,16.91, 
7426,1999,5,1,299.92,295.08,75.05,16.47, 
7427,1999,5,2,300,295.8,77.93,17.2, 
7428,1999,5,3,299.73,295.78,78.98,17.16, 
7429,1999,5,4,299.75,295.48,77.45,16.85, 
7430,1999,5,5,299.55,294.9,75.9,16.28, 
7431,1999,5,6,299.41,294.9,76.32,16.28, 
7432,1999,5,7,299.17,294.93,77.6,16.29, 
7433,1999,5,8,298.99,294.97,78.72,16.35, 
7434,1999,5,9,298.47,293.95,76.32,15.36, 
7435,1999,5,10,298.35,292.88,71.85,14.36, 
7436,1999,5,11,298.59,293.73,74.55,15.14, 
7437,1999,5,12,298.36,295.08,82.45,16.44, 
7438,1999,5,13,299.63,295.77,79.47,17.17, 
7439,1999,5,14,300.22,296.4,79.77,17.8, 
7440,1999,5,15,300.45,295.67,75.62,17.06, 
7441,1999,5,16,300.65,295.35,72.95,16.7, 
7442,1999,5,17,300.53,294.88,71.38,16.25, 
7443,1999,5,18,300.65,295.12,72,16.52, 
7444,1999,5,19,300.5,295.8,75.68,17.22, 
7445,1999,5,20,300.15,296.88,82.43,18.35, 
7446,1999,5,21,300.36,296.58,79.98,18.01, 
7447,1999,5,22,299.64,296.45,82.7,17.88, 
7448,1999,5,23,299.47,296.42,83.38,17.85, 
7449,1999,5,24,299.6,296.25,81.85,17.64, 
7450,1999,5,25,300.73,296.33,77.03,17.71, 
7451,1999,5,26,300.75,295.83,74.85,17.21, 
7452,1999,5,27,300.6,296.05,76.32,17.41, 
7453,1999,5,28,300.59,296.6,79,18.04, 
7454,1999,5,29,300.72,296.8,79.47,18.25, 
7455,1999,5,30,300.54,296.27,77.9,17.7, 
7456,1999,5,31,300.18,295.77,77.03,17.19, 
7457,1999,6,1,300.1,295.83,77.53,17.23, 
7458,1999,6,2,300.26,295.95,77.2,17.29, 
7459,1999,6,3,300.21,296.23,78.85,17.61, 
7460,1999,6,4,299.45,296.4,83.48,17.84, 
7461,1999,6,5,299.89,296.62,82.2,18.02, 
7462,1999,6,6,300.04,296.98,83.4,18.48, 
7463,1999,6,7,300.23,297,82.62,18.51, 
7464,1999,6,8,299.92,296.05,79.38,17.47, 
7465,1999,6,9,300.38,296.35,78.88,17.82, 
7466,1999,6,10,300.23,296.83,81.48,18.26, 
7467,1999,6,11,300.3,296.83,81.3,18.28, 
7468,1999,6,12,300.17,296.8,81.82,18.28, 
7469,1999,6,13,300.48,296.65,79.72,18.1, 
7470,1999,6,14,300.98,296.27,75.67,17.67, 
7471,1999,6,15,299.59,295.92,80.5,17.34, 
7472,1999,6,16,299.32,296.08,82.55,17.5, 
7473,1999,6,17,299.08,296.7,86.75,18.13, 
7474,1999,6,18,299.29,296.48,84.53,17.89, 
7475,1999,6,19,299.09,296.45,85.43,17.87, 
7476,1999,6,20,299.38,296.4,83.97,17.85, 
7477,1999,6,21,299.82,296.88,84,18.33, 
7478,1999,6,22,299.37,296.7,85.25,18.14, 
7479,1999,6,23,300.01,297.02,83.77,18.48, 
7480,1999,6,24,300.89,296.88,79.18,18.37, 
7481,1999,6,25,300.74,296.67,78.7,18.09, 
7482,1999,6,26,300.33,296.5,79.78,17.92, 
7483,1999,6,27,299.44,296.51,83.92,17.89, 
7484,1999,6,28,300.26,296.08,78.15,17.47, 
7485,1999,6,29,299.71,295.95,79.93,17.33, 
7486,1999,6,30,299.56,295.38,77.9,16.69, 
7487,1999,7,1,299.26,295.65,80.67,17, 
7488,1999,7,2,299.26,296.83,86.52,18.27, 
7489,1999,7,3,300.2,296.83,81.9,18.26, 
7490,1999,7,4,299.63,295.28,77.07,16.63, 
7491,1999,7,5,298.91,295.52,81.6,16.89, 
7492,1999,7,6,300.32,295.6,75.75,16.99, 
7493,1999,7,7,300.58,296.8,80,18.26, 
7494,1999,7,8,299.81,296.92,84.45,18.39, 
7495,1999,7,9,299.39,297.08,87.03,18.48, 
7496,1999,7,10,300.61,296.78,79.55,18.15, 
7497,1999,7,11,299.05,296,83.45,17.41, 
7498,1999,7,12,298.77,295.58,82.7,16.95, 
7499,1999,7,13,299.37,296.23,83.05,17.64, 
7500,1999,7,14,299.46,297.23,87.75,18.73, 
7501,1999,7,15,300.27,296.55,80.43,18, 
7502,1999,7,16,300.19,296.05,78.25,17.45, 
7503,1999,7,17,299.68,297.2,86.42,18.69, 
7504,1999,7,18,299.91,297.42,86.53,18.94, 
7505,1999,7,19,300.07,297.35,85,18.81, 
7506,1999,7,20,299.19,296.15,83.4,17.53, 
7507,1999,7,21,299.98,295.9,78.55,17.27, 
7508,1999,7,22,299.77,297.33,86.65,18.86, 
7509,1999,7,23,299.75,297.57,87.75,19.08, 
7510,1999,7,24,300.32,296.15,78.18,17.54, 
7511,1999,7,25,300.56,296.05,76.48,17.43, 
7512,1999,7,26,300.88,296.17,75.77,17.61, 
7513,1999,7,27,300.3,297.78,86.33,19.39, 
7514,1999,7,28,300.6,297.3,82.35,18.79, 
7515,1999,7,29,300.51,295.45,74.07,16.83, 
7516,1999,7,30,300.38,296.5,79.43,17.98, 
7517,1999,7,31,300.87,297.85,83.9,19.45, 
7518,1999,8,1,300.69,297.65,83.6,19.2, 
7519,1999,8,2,300.14,296.8,82.03,18.26, 
7520,1999,8,3,299.41,296.52,84.2,17.97, 
7521,1999,8,4,299.79,296.75,83.47,18.22, 
7522,1999,8,5,300.1,297.02,83.45,18.54, 
7523,1999,8,6,299.68,296.43,82.43,17.85, 
7524,1999,8,7,299.16,296.33,84.47,17.75, 
7525,1999,8,8,300.5,297,81.32,18.48, 
7526,1999,8,9,301.15,297.15,79.18,18.68, 
7527,1999,8,10,300.2,296.83,81.95,18.33, 
7528,1999,8,11,300.13,296.58,80.85,18, 
7529,1999,8,12,300.66,296.45,77.95,17.9, 
7530,1999,8,13,300.84,296.58,77.48,18.01, 
7531,1999,8,14,300.38,297.23,83,18.79, 
7532,1999,8,15,300.06,297.33,84.95,18.85, 
7533,1999,8,16,300.02,297,83.53,18.45, 
7534,1999,8,17,299.76,296.6,82.82,18.05, 
7535,1999,8,18,300.81,296.38,77,17.83, 
7536,1999,8,19,300.3,297.1,82.97,18.66, 
7537,1999,8,20,300.22,296.97,82.4,18.41, 
7538,1999,8,21,299.88,296.38,81.23,17.8, 
7539,1999,8,22,300.38,296.97,81.95,18.53, 
7540,1999,8,23,300.24,297.62,85.62,19.24, 
7541,1999,8,24,300.2,297.17,83.68,18.76, 
7542,1999,8,25,300.89,296.62,77.77,18.12, 
7543,1999,8,26,300.33,297.05,82.38,18.59, 
7544,1999,8,27,300.44,296.8,80.6,18.3, 
7545,1999,8,28,300.18,297,82.72,18.52, 
7546,1999,8,29,300.71,296.75,79.07,18.23, 
7547,1999,8,30,300.46,296.88,80.8,18.35, 
7548,1999,8,31,300.64,296.78,79.53,18.26, 
7549,1999,9,1,299.98,296.9,83.38,18.43, 
7550,1999,9,2,300.16,296.52,80.7,18.04, 
7551,1999,9,3,300.7,296.4,77.4,17.87, 
7552,1999,9,4,300.85,296.77,78.67,18.29, 
7553,1999,9,5,301.03,297.12,79.3,18.62, 
7554,1999,9,6,300.73,297.12,80.78,18.66, 
7555,1999,9,7,301.07,296.85,78.05,18.41, 
7556,1999,9,8,301.01,297.3,80.38,18.89, 
7557,1999,9,9,301.3,296.68,76.35,18.23, 
7558,1999,9,10,301.3,296.65,76,18.2, 
7559,1999,9,11,300.79,297.23,81.15,18.91, 
7560,1999,9,12,300.7,297.8,84.45,19.61, 
7561,1999,9,13,300.56,297.08,81.5,18.72, 
7562,1999,9,14,300.3,296.88,81.28,18.37, 
7563,1999,9,15,300.7,296.45,77.62,17.94, 
7564,1999,9,16,300.96,297.57,81.77,19.17, 
7565,1999,9,17,300.93,296.95,79.03,18.49, 
7566,1999,9,18,300.69,296.62,78.45,18.12, 
7567,1999,9,19,300.09,296.42,80.3,17.92, 
7568,1999,9,20,300.34,296.02,77.28,17.49, 
7569,1999,9,21,301.25,296.12,73.75,17.6, 
7570,1999,9,22,301.63,297.55,78.72,19.18, 
7571,1999,9,23,301.37,297.38,78.92,18.91, 
7572,1999,9,24,300.26,296.88,81.93,18.38, 
7573,1999,9,25,300.39,296.98,81.8,18.5, 
7574,1999,9,26,299.87,296.38,81.22,17.85, 
7575,1999,9,27,299.74,296.48,82.52,18, 
7576,1999,9,28,299.75,296.48,82.38,17.91, 
7577,1999,9,29,300.79,296.88,79.3,18.38, 
7578,1999,9,30,300.91,296.95,78.97,18.45, 
7579,1999,10,1,299.91,297.08,84.6,18.62, 
7580,1999,10,2,300.2,296.88,82.15,18.37, 
7581,1999,10,3,301.3,296.48,75.1,17.87, 
7582,1999,10,4,300.62,295.85,75.22,17.24, 
7583,1999,10,5,300.14,295.48,75.8,16.88, 
7584,1999,10,6,299.51,296.45,83.4,17.91, 
7585,1999,10,7,299.74,296.46,82.23,17.91, 
7586,1999,10,8,299.13,296.6,86.07,18.07, 
7587,1999,10,9,299.94,295.42,76.5,16.81, 
7588,1999,10,10,300.35,294.74,71.5,16.16, 
7589,1999,10,11,299.98,295.95,78.62,17.39, 
7590,1999,10,12,300.11,296.73,81.75,18.23, 
7591,1999,10,13,299.88,297.15,84.98,18.68, 
7592,1999,10,14,299.66,296.75,84.1,18.22, 
7593,1999,10,15,300.19,296.53,80.6,18, 
7594,1999,10,16,300.42,296.75,80.45,18.24, 
7595,1999,10,17,299.91,296.98,83.9,18.48, 
7596,1999,10,18,300.01,296.85,82.82,18.36, 
7597,1999,10,19,299.96,296.6,82,18.08, 
7598,1999,10,20,299.45,297.05,86.52,18.58, 
7599,1999,10,21,299.18,297.07,88.25,18.75, 
7600,1999,10,22,299.6,297.45,88.1,19.22, 
7601,1999,10,23,300.61,297.2,81.75,18.88, 
7602,1999,10,24,299.91,297.27,85.55,18.88, 
7603,1999,10,25,299.92,297.27,85.47,18.81, 
7604,1999,10,26,299.66,297.03,85.6,18.55, 
7605,1999,10,27,300.69,296.78,79.38,18.28, 
7606,1999,10,28,300.66,296.42,77.72,17.89, 
7607,1999,10,29,299.74,296.27,81.3,17.73, 
7608,1999,10,30,299.67,296.35,82.07,17.8, 
7609,1999,10,31,300.1,296.7,81.8,18.19, 
7610,1999,11,1,299.2,296.17,83.53,17.66, 
7611,1999,11,2,298.94,295.55,81.65,17.01, 
7612,1999,11,3,299.6,296.19,81.7,17.67, 
7613,1999,11,4,299.74,296.65,83.3,18.13, 
7614,1999,11,5,298.86,296.25,85.42,17.62, 
7615,1999,11,6,299.36,295.49,79.4,16.87, 
7616,1999,11,7,299.28,295.22,78.4,16.61, 
7617,1999,11,8,299.35,295.75,80.55,17.18, 
7618,1999,11,9,299.04,295.94,83,17.35, 
7619,1999,11,10,298.53,296.38,87.75,17.8, 
7620,1999,11,11,298.81,296.29,86.05,17.74, 
7621,1999,11,12,298.63,296.15,86.35,17.63, 
7622,1999,11,13,299.73,296.84,84.2,18.41, 
7623,1999,11,14,299.49,296.52,83.78,18.08, 
7624,1999,11,15,298.55,296.19,86.7,17.71, 
7625,1999,11,16,298.78,296.72,88.4,18.36, 
7626,1999,11,17,298.92,297.08,89.62,18.79, 
7627,1999,11,18,299.08,296.8,87.32,18.42, 
7628,1999,11,19,298.93,296.2,84.9,17.72, 
7629,1999,11,20,298.43,295.91,85.95,17.43, 
7630,1999,11,21,298.46,295.39,83.15,16.92, 
7631,1999,11,22,298.53,295.9,85.5,17.45, 
7632,1999,11,23,298.53,295.64,84.23,17.13, 
7633,1999,11,24,298.53,294.65,79.4,16.12, 
7634,1999,11,25,298.92,294.49,76.62,15.97, 
7635,1999,11,26,299.1,294.57,76.15,16.02, 
7636,1999,11,27,298.74,293.95,74.93,15.36, 
7637,1999,11,28,299.14,295.01,78,16.37, 
7638,1999,11,29,298.52,295.12,81.45,16.48, 
7639,1999,11,30,298.28,294.78,81.03,16.17, 
7640,1999,12,1,297.8,295.48,87,16.87, 
7641,1999,12,2,296.97,295.26,90.35,16.66, 
7642,1999,12,3,296.68,292.98,80.07,14.47, 
7643,1999,12,4,296.93,291.29,70.67,12.95, 
7644,1999,12,5,297.1,294.46,85.2,15.81, 
7645,1999,12,6,297.57,293.57,78.73,14.98, 
7646,1999,12,7,297.76,294.05,79.82,15.42, 
7647,1999,12,8,297.62,292.62,73.7,14.1, 
7648,1999,12,9,297.3,293.09,77.35,14.52, 
7649,1999,12,10,297.35,291.97,71.95,13.52, 
7650,1999,12,11,297.18,291.08,68.62,12.8, 
7651,1999,12,12,297.21,291.09,68.7,12.82, 
7652,1999,12,13,297.38,291.23,68.43,12.93, 
7653,1999,12,14,297.1,292,73.15,13.55, 
7654,1999,12,15,297.18,291.92,72.45,13.49, 
7655,1999,12,16,296.72,291.98,74.75,13.55, 
7656,1999,12,17,297.41,293.22,77.8,14.67, 
7657,1999,12,18,297.28,293.9,81.65,15.3, 
7658,1999,12,19,297.94,293.63,76.98,15.04, 
7659,1999,12,20,298.05,294.1,78.7,15.46, 
7660,1999,12,21,297.96,294.48,81.05,15.84, 
7661,1999,12,22,297.89,294.4,80.93,15.73, 
7662,1999,12,23,297.56,293.86,79.9,15.21, 
7663,1999,12,24,297.9,293.57,76.8,14.95, 
7664,1999,12,25,297.25,294.04,82.45,15.44, 
7665,1999,12,26,297.32,293.9,81.47,15.3, 
7666,1999,12,27,297.24,292.67,75.75,14.17, 
7667,1999,12,28,297.31,294.31,83.32,15.67, 
7668,1999,12,29,298.27,295.62,85.35,16.98, 
7669,1999,12,30,298.76,295.41,81.9,16.76, 
7670,1999,12,31,298.64,294.02,75.53,15.37, 
7671,2000,1,1,298.47,294.04,76.57,15.4, 
7672,2000,1,2,298.35,293.47,74.35,14.86, 
7673,2000,1,3,297.24,293.62,80.23,15.02, 
7674,2000,1,4,297.12,293.5,80.48,14.95, 
7675,2000,1,5,297.11,294.16,83.57,15.51, 
7676,2000,1,6,296.99,293.56,81.12,14.93, 
7677,2000,1,7,297.28,293.28,78.53,14.68, 
7678,2000,1,8,297.58,292.74,74.35,14.18, 
7679,2000,1,9,297.97,292.42,71.15,13.89, 
7680,2000,1,10,298.04,292.68,72.2,14.15, 
7681,2000,1,11,298.04,291.96,69.07,13.51, 
7682,2000,1,12,297.85,290.48,63.5,12.29, 
7683,2000,1,13,296.94,291.28,70.72,12.94, 
7684,2000,1,14,297.67,292.01,70.75,13.55, 
7685,2000,1,15,297.18,290.32,65.47,12.17, 
7686,2000,1,16,294.46,290.24,77.12,12.13, 
7687,2000,1,17,293.98,289.68,76.57,11.68, 
7688,2000,1,18,294.91,286.8,60,9.7, 
7689,2000,1,19,295.23,287.79,62.9,10.35, 
7690,2000,1,20,295.18,286.33,57.22,9.4, 
7691,2000,1,21,295.58,289.33,67.97,11.47, 
7692,2000,1,22,296.96,292.38,75.57,13.88, 
7693,2000,1,23,297.63,293.26,76.6,14.63, 
7694,2000,1,24,297.8,292.9,74.1,14.32, 
7695,2000,1,25,297.94,293.28,75.22,14.71, 
7696,2000,1,26,298.21,294.17,78.43,15.53, 
7697,2000,1,27,298.17,294.12,78.32,15.45, 
7698,2000,1,28,297.95,293.15,74.78,14.54, 
7699,2000,1,29,297.28,291.92,72,13.48, 
7700,2000,1,30,296.95,291.45,71.27,13.05, 
7701,2000,1,31,297.2,291.05,68.42,12.73, 
7702,2000,2,1,297.42,292.45,73.72,13.89, 
7703,2000,2,2,297.6,292.93,75.18,14.33, 
7704,2000,2,3,297.41,292.54,74.22,14, 
7705,2000,2,4,297.65,293.64,78.35,15.01, 
7706,2000,2,5,298.14,294.5,80.22,15.8, 
7707,2000,2,6,298.24,293.99,77.53,15.3, 
7708,2000,2,7,297.27,292.84,76.3,14.24, 
7709,2000,2,8,297.11,293.2,78.75,14.55, 
7710,2000,2,9,297.96,293.55,76.62,14.9, 
7711,2000,2,10,297.69,293.12,75.73,14.52, 
7712,2000,2,11,298.11,293.71,76.52,15.03, 
7713,2000,2,12,298.23,293.48,75.07,14.85, 
7714,2000,2,13,297.31,293.22,78.03,14.58, 
7715,2000,2,14,297.81,292.47,72.1,13.9, 
7716,2000,2,15,297.66,292.52,73.27,13.99, 
7717,2000,2,16,297.52,292.2,72.28,13.7, 
7718,2000,2,17,297.05,291.64,71.6,13.2, 
7719,2000,2,18,296.59,292.37,77.12,13.81, 
7720,2000,2,19,297.16,291.62,71.18,13.2, 
7721,2000,2,20,297.35,292.02,72,13.51, 
7722,2000,2,21,296.29,292.85,81,14.28, 
7723,2000,2,22,296.42,294.06,86.47,15.4, 
7724,2000,2,23,297.06,294.06,83.6,15.44, 
7725,2000,2,24,296.66,292.79,79.03,14.25, 
7726,2000,2,25,296.85,292.11,74.97,13.68, 
7727,2000,2,26,296.56,290.37,68.18,12.25, 
7728,2000,2,27,296.42,290.04,67.32,11.96, 
7729,2000,2,28,295.9,290.24,70.48,12.13, 
7730,2000,2,29,295.35,290.21,72.62,12.09, 
7731,2000,3,1,296.13,289.11,64.75,11.26, 
7732,2000,3,2,295.65,287.89,61.62,10.42, 
7733,2000,3,3,295.86,287.92,60.8,10.43, 
7734,2000,3,4,296.38,289.15,63.83,11.34, 
7735,2000,3,5,296.97,291.27,70.43,12.96, 
7736,2000,3,6,297.08,291.95,73.1,13.51, 
7737,2000,3,7,296.62,291.5,73.23,13.17, 
7738,2000,3,8,295.99,290.88,73.03,12.65, 
7739,2000,3,9,294.86,289.85,73.27,11.83, 
7740,2000,3,10,296.03,290.09,69.12,11.98, 
7741,2000,3,11,296.79,290.9,69.52,12.62, 
7742,2000,3,12,296.86,291.8,73.28,13.35, 
7743,2000,3,13,297.06,291.97,73.55,13.57, 
7744,2000,3,14,296.88,291.7,72.83,13.32, 
7745,2000,3,15,297.33,291.05,67.93,12.73, 
7746,2000,3,16,297.02,291.38,70.98,13.02, 
7747,2000,3,17,296.59,292,75.5,13.54, 
7748,2000,3,18,296.58,292.38,77.2,13.86, 
7749,2000,3,19,296.79,290.4,67.72,12.3, 
7750,2000,3,20,296.02,289.67,67.57,11.74, 
7751,2000,3,21,296.61,290.73,69.88,12.56, 
7752,2000,3,22,295.94,291.27,75.53,13.04, 
7753,2000,3,23,295.96,289.68,67.82,11.75, 
7754,2000,3,24,295.93,291.35,75.5,13.1, 
7755,2000,3,25,296.96,290.05,65.28,12.01, 
7756,2000,3,26,296.35,291.12,72.6,12.84, 
7757,2000,3,27,296.72,291.47,72.85,13.16, 
7758,2000,3,28,297.17,293.9,81.82,15.3, 
7759,2000,3,29,297.55,295.3,87.42,16.67, 
7760,2000,3,30,298.52,294.38,77.78,15.68, 
7761,2000,3,31,297.81,293.4,76.53,14.82, 
7762,2000,4,1,298.06,292.67,72.23,14.18, 
7763,2000,4,2,297.97,293.45,76.07,14.86, 
7764,2000,4,3,297.64,292.33,72.65,13.9, 
7765,2000,4,4,296.93,290.83,68.7,12.59, 
7766,2000,4,5,297.23,292.21,73.45,13.8, 
7767,2000,4,6,297.56,293.14,76.5,14.58, 
7768,2000,4,7,297.99,294.62,81.73,15.96, 
7769,2000,4,8,298.35,294.28,78.3,15.62, 
7770,2000,4,9,298.29,293.73,75.8,15.09, 
7771,2000,4,10,297.92,293.5,76.42,14.91, 
7772,2000,4,11,298.08,293.2,74.5,14.64, 
7773,2000,4,12,297.17,292.85,77.03,14.31, 
7774,2000,4,13,297.06,292.85,77.35,14.28, 
7775,2000,4,14,297.52,292.72,74.53,14.15, 
7776,2000,4,15,298.03,292.61,71.82,14.04, 
7777,2000,4,16,297.39,292.48,74.2,13.94, 
7778,2000,4,17,298.11,293.1,73.85,14.54, 
7779,2000,4,18,297.66,293.92,79.62,15.28, 
7780,2000,4,19,298.15,293.98,77.93,15.36, 
7781,2000,4,20,298.26,293.9,77.1,15.28, 
7782,2000,4,21,298.37,294,77.12,15.41, 
7783,2000,4,22,298.48,294.22,77.57,15.63, 
7784,2000,4,23,298.6,294.88,79.67,16.19, 
7785,2000,4,24,298.88,294.88,78.7,16.21, 
7786,2000,4,25,298.68,294.78,78.93,16.05, 
7787,2000,4,26,298.9,294.5,76.9,15.85, 
7788,2000,4,27,298.73,294.55,77.62,15.85, 
7789,2000,4,28,298.75,293.95,75.07,15.32, 
7790,2000,4,29,297.9,293.83,78.05,15.16, 
7791,2000,4,30,298.7,293.58,73.38,14.96, 
7792,2000,5,1,298.88,293.78,73.55,15.17, 
7793,2000,5,2,298.39,293.12,72.7,14.58, 
7794,2000,5,3,298.73,294.05,75.47,15.44, 
7795,2000,5,4,298.37,294.85,80.92,16.2, 
7796,2000,5,5,298.33,294.9,81.35,16.24, 
7797,2000,5,6,298.43,294.62,79.35,15.95, 
7798,2000,5,7,298.09,293.98,78.05,15.37, 
7799,2000,5,8,297.9,294.33,80.52,15.69, 
7800,2000,5,9,298.84,294.98,79.22,16.3, 
7801,2000,5,10,298.83,295.27,80.68,16.6, 
7802,2000,5,11,298.33,294.98,81.7,16.31, 
7803,2000,5,12,298.29,294.15,78.02,15.55, 
7804,2000,5,13,298.8,294.55,77.6,15.92, 
7805,2000,5,14,299.08,294,73.82,15.4, 
7806,2000,5,15,299.23,293.95,72.95,15.35, 
7807,2000,5,16,299.27,294.4,74.6,15.78, 
7808,2000,5,17,298.92,295.92,83.65,17.32, 
7809,2000,5,18,299.3,295.95,81.85,17.32, 
7810,2000,5,19,298.49,295.08,81.78,16.44, 
7811,2000,5,20,298.71,294.08,75.82,15.47, 
7812,2000,5,21,297.94,294.4,80.78,15.75, 
7813,2000,5,22,298.82,294.23,75.9,15.58, 
7814,2000,5,23,299.33,295.45,79.38,16.79, 
7815,2000,5,24,300.04,295.27,75.28,16.61, 
7816,2000,5,25,299.63,295.73,79.2,17.09, 
7817,2000,5,26,299.98,295.17,74.95,16.52, 
7818,2000,5,27,299.11,294.9,77.62,16.22, 
7819,2000,5,28,298.4,294.95,81.53,16.36, 
7820,2000,5,29,298.47,295.12,81.8,16.52, 
7821,2000,5,30,299.04,296.38,85.47,17.84, 
7822,2000,5,31,299.87,296.25,80.57,17.62, 
7823,2000,6,1,299.63,296,80.5,17.36, 
7824,2000,6,2,299.14,294.33,74.95,15.69, 
7825,2000,6,3,299.41,295.1,77.22,16.41, 
7826,2000,6,4,299.86,295.78,78.5,17.14, 
7827,2000,6,5,300.42,295.83,76.15,17.18, 
7828,2000,6,6,300.55,295.25,72.9,16.57, 
7829,2000,6,7,300.31,295,72.7,16.31, 
7830,2000,6,8,299.64,294.85,75.12,16.18, 
7831,2000,6,9,300.11,295.08,74.1,16.42, 
7832,2000,6,10,299.61,295.25,77.1,16.57, 
7833,2000,6,11,299.51,295,76.07,16.28, 
7834,2000,6,12,298.77,295.52,82.25,16.85, 
7835,2000,6,13,299.15,296.15,83.45,17.49, 
7836,2000,6,14,299.48,295.5,78.75,16.84, 
7837,2000,6,15,298.64,295.12,81.03,16.46, 
7838,2000,6,16,299.11,295.8,82.1,17.18, 
7839,2000,6,17,299.68,296.97,84.88,18.36, 
7840,2000,6,18,300.35,296.12,77.83,17.47, 
7841,2000,6,19,300.11,295.92,77.88,17.22, 
7842,2000,6,20,299.43,294.98,76.72,16.32, 
7843,2000,6,21,299.39,295.53,79.27,16.86, 
7844,2000,6,22,300.03,295.45,76.2,16.82, 
7845,2000,6,23,300.11,295.68,76.83,17.02, 
7846,2000,6,24,299.64,295.15,76.38,16.47, 
7847,2000,6,25,298.98,295.08,79.2,16.4, 
7848,2000,6,26,299.67,295.7,78.72,17.05, 
7849,2000,6,27,300.26,296.25,78.95,17.63, 
7850,2000,6,28,300.47,295.95,76.4,17.29, 
7851,2000,6,29,300.38,295.65,75.45,17, 
7852,2000,6,30,300.03,295.43,76,16.79, 
7853,2000,7,1,299.92,294.75,73.3,16.08, 
7854,2000,7,2,299.8,296.27,80.85,17.66, 
7855,2000,7,3,299.97,296.8,82.82,18.22, 
7856,2000,7,4,299.44,296.52,84.22,17.96, 
7857,2000,7,5,300.21,296.12,78.35,17.51, 
7858,2000,7,6,300.25,295.62,75.82,16.95, 
7859,2000,7,7,299.6,295.47,78,16.81, 
7860,2000,7,8,299.94,295.6,77.12,16.93, 
7861,2000,7,9,300.44,296.2,77.72,17.58, 
7862,2000,7,10,300.3,295.6,75.65,16.98, 
7863,2000,7,11,299.85,295.58,77.55,16.95, 
7864,2000,7,12,299.62,295.97,80.75,17.37, 
7865,2000,7,13,300.83,296.2,76.12,17.58, 
7866,2000,7,14,300.22,296.2,78.98,17.58, 
7867,2000,7,15,300.81,296.7,78.6,18.12, 
7868,2000,7,16,300.63,296.4,77.93,17.79, 
7869,2000,7,17,299.19,295.5,80.3,16.85, 
7870,2000,7,18,299.38,295.35,78.7,16.7, 
7871,2000,7,19,299.84,295.4,76.43,16.7, 
7872,2000,7,20,299.46,296.35,82.95,17.73, 
7873,2000,7,21,300.3,296.23,78.7,17.65, 
7874,2000,7,22,300.21,295.9,77.53,17.32, 
7875,2000,7,23,299.78,296.02,79.75,17.38, 
7876,2000,7,24,300.39,296.48,79,17.85, 
7877,2000,7,25,300.41,296.27,78.18,17.69, 
7878,2000,7,26,300.51,296.58,79.2,18.02, 
7879,2000,7,27,300.35,296.5,79.5,17.91, 
7880,2000,7,28,300.18,296,78.47,17.45, 
7881,2000,7,29,298.91,296.38,86,17.82, 
7882,2000,7,30,299.43,296.5,84.03,17.94, 
7883,2000,7,31,300.45,296.65,79.88,18.09, 
7884,2000,8,1,299.46,295.93,81.1,17.33, 
7885,2000,8,2,299.89,295.75,78.32,17.13, 
7886,2000,8,3,300.19,297.32,84.38,18.84, 
7887,2000,8,4,299.46,297.17,87.18,18.64, 
7888,2000,8,5,300.38,296.83,81.15,18.27, 
7889,2000,8,6,300.63,296.15,76.62,17.54, 
7890,2000,8,7,299.46,296.8,85.4,18.28, 
7891,2000,8,8,300.2,297.52,85.5,19.12, 
7892,2000,8,9,300.8,296.78,79.05,18.24, 
7893,2000,8,10,299.69,296.73,83.85,18.17, 
7894,2000,8,11,300.71,296.83,79.38,18.21, 
7895,2000,8,12,301.33,296.7,76,18.08, 
7896,2000,8,13,301.01,296.22,75.3,17.61, 
7897,2000,8,14,299.96,295.67,77.47,17.04, 
7898,2000,8,15,299.18,296,82.72,17.39, 
7899,2000,8,16,300.24,296.83,81.82,18.3, 
7900,2000,8,17,301.14,296.98,78.2,18.43, 
7901,2000,8,18,300.92,296.33,75.97,17.72, 
7902,2000,8,19,300.02,296.2,79.78,17.61, 
7903,2000,8,20,300.72,296.52,78.2,17.94, 
7904,2000,8,21,301.06,297.33,80.22,18.88, 
