,iquitos_persiann, 3.875S, 73.375W, precipitation_amount
6691,2001,4,27,0.55
6692,2001,4,28,1.32
6693,2001,4,29,6.23
6694,2001,4,30,38.96
6695,2001,5,1,2.73
6696,2001,5,2,4.04
6697,2001,5,3,8.93
6698,2001,5,4,3.54
6699,2001,5,5,1.88
6700,2001,5,6,22.19
6701,2001,5,7,2.25
6702,2001,5,8,4.34
6703,2001,5,9,42.96
6704,2001,5,10,13.77
6705,2001,5,11,1.79
6706,2001,5,12,0
6707,2001,5,13,3.94
6708,2001,5,14,7.28
6709,2001,5,15,4.65
6710,2001,5,16,0
6711,2001,5,17,0
6712,2001,5,18,18.52
6713,2001,5,19,2.12
6714,2001,5,20,22.18
6715,2001,5,21,23.34
6716,2001,5,22,9.7
6717,2001,5,23,13.58
6718,2001,5,24,20.1
6719,2001,5,25,25.81
6720,2001,5,26,0
6721,2001,5,27,0
6722,2001,5,28,20.88
6723,2001,5,29,30.75
6724,2001,5,30,26.85
6725,2001,5,31,0
6726,2001,6,1,34.42
6727,2001,6,2,2.67
6728,2001,6,3,0
6729,2001,6,4,31.77
6730,2001,6,5,2.47
6731,2001,6,6,0
6732,2001,6,7,3.23
6733,2001,6,8,15.23
6734,2001,6,9,8.95
6735,2001,6,10,9.68
6736,2001,6,11,7.57
6737,2001,6,12,1.16
6738,2001,6,13,1.18
6739,2001,6,14,1.2
6740,2001,6,15,4.03
6741,2001,6,16,15.83
6742,2001,6,17,28.61
6743,2001,6,18,1.92
6744,2001,6,19,1.22
6745,2001,6,20,0
6746,2001,6,21,0
6747,2001,6,22,0
6748,2001,6,23,0
6749,2001,6,24,0
6750,2001,6,25,0
6751,2001,6,26,12.42
6752,2001,6,27,1.87
6753,2001,6,28,0
6754,2001,6,29,0
6755,2001,6,30,0
6756,2001,7,1,25.1
6757,2001,7,2,12.71
6758,2001,7,3,5.5
6759,2001,7,4,0
6760,2001,7,5,0
6761,2001,7,6,30.74
6762,2001,7,7,0
6763,2001,7,8,2.85
6764,2001,7,9,0
6765,2001,7,10,2.58
6766,2001,7,11,3.93
6767,2001,7,12,12.92
6768,2001,7,13,13.69
6769,2001,7,14,4.52
6770,2001,7,15,12.48
6771,2001,7,16,1.93
6772,2001,7,17,7.5
6773,2001,7,18,4.74
6774,2001,7,19,16.24
6775,2001,7,20,8.13
6776,2001,7,21,0
6777,2001,7,22,14.09
6778,2001,7,23,3.82
6779,2001,7,24,1.73
6780,2001,7,25,4.7
6781,2001,7,26,1.58
6782,2001,7,27,5.5
6783,2001,7,28,14.46
6784,2001,7,29,0
6785,2001,7,30,0
6786,2001,7,31,0
6787,2001,8,1,0
6788,2001,8,2,0
6789,2001,8,3,0
6790,2001,8,4,0
6791,2001,8,5,0
6792,2001,8,6,0
6793,2001,8,7,1.12
6794,2001,8,8,0
6795,2001,8,9,0
6796,2001,8,10,4.02
6797,2001,8,11,0
6798,2001,8,12,0
6799,2001,8,13,0
6800,2001,8,14,0
6801,2001,8,15,2.14
6802,2001,8,16,0
6803,2001,8,17,5.31
6804,2001,8,18,0
6805,2001,8,19,0
6806,2001,8,20,2.52
6807,2001,8,21,5.36
6808,2001,8,22,1.5
6809,2001,8,23,0
6810,2001,8,24,18.2
6811,2001,8,25,0
6812,2001,8,26,5.68
6813,2001,8,27,16.84
6814,2001,8,28,16.22
6815,2001,8,29,14.1
6816,2001,8,30,9.09
6817,2001,8,31,2.35
6818,2001,9,1,2.31
6819,2001,9,2,0.38
6820,2001,9,3,0
6821,2001,9,4,0.36
6822,2001,9,5,10.75
6823,2001,9,6,6.64
6824,2001,9,7,1.26
6825,2001,9,8,0.99
6826,2001,9,9,10.35
6827,2001,9,10,5.85
6828,2001,9,11,33.03
6829,2001,9,12,0.85
6830,2001,9,13,1.31
6831,2001,9,14,18.07
6832,2001,9,15,8.89
6833,2001,9,16,1.71
6834,2001,9,17,2.54
6835,2001,9,18,0
6836,2001,9,19,0
6837,2001,9,20,1.36
6838,2001,9,21,4.32
6839,2001,9,22,16.47
6840,2001,9,23,3.95
6841,2001,9,24,0.38
6842,2001,9,25,0
6843,2001,9,26,0.62
6844,2001,9,27,29.14
6845,2001,9,28,22.01
6846,2001,9,29,8.89
6847,2001,9,30,1.61
6848,2001,10,1,1.15
6849,2001,10,2,4.03
6850,2001,10,3,3.09
6851,2001,10,4,10.65
6852,2001,10,5,20
6853,2001,10,6,12.11
6854,2001,10,7,8.87
6855,2001,10,8,0
6856,2001,10,9,0
6857,2001,10,10,0.36
6858,2001,10,11,13.08
6859,2001,10,12,31.19
6860,2001,10,13,18.79
6861,2001,10,14,8.61
6862,2001,10,15,5.86
6863,2001,10,16,3.07
6864,2001,10,17,24.72
6865,2001,10,18,4.55
6866,2001,10,19,3.37
6867,2001,10,20,9.91
6868,2001,10,21,11.63
6869,2001,10,22,19.9
6870,2001,10,23,9.84
6871,2001,10,24,7.11
6872,2001,10,25,7.8
6873,2001,10,26,5.29
6874,2001,10,27,0
6875,2001,10,28,0
6876,2001,10,29,53.49
6877,2001,10,30,14.61
6878,2001,10,31,5.87
6879,2001,11,1,6.77
6880,2001,11,2,3.51
6881,2001,11,3,0
6882,2001,11,4,0
6883,2001,11,5,3.78
6884,2001,11,6,9.91
6885,2001,11,7,18.3
6886,2001,11,8,4.99
6887,2001,11,9,3.62
6888,2001,11,10,13.4
6889,2001,11,11,2.29
6890,2001,11,12,9.31
6891,2001,11,13,20.42
6892,2001,11,14,1.96
6893,2001,11,15,9.79
6894,2001,11,16,7.32
6895,2001,11,17,21.66
6896,2001,11,18,3.5
6897,2001,11,19,1.24
6898,2001,11,20,9.34
6899,2001,11,21,16.89
6900,2001,11,22,2.7
6901,2001,11,23,0
6902,2001,11,24,0.52
6903,2001,11,25,4.03
6904,2001,11,26,13.98
6905,2001,11,27,13.2
6906,2001,11,28,5.37
6907,2001,11,29,7.79
6908,2001,11,30,0
6909,2001,12,1,0.86
6910,2001,12,2,16.74
6911,2001,12,3,2.9
6912,2001,12,4,0.51
6913,2001,12,5,53.11
6914,2001,12,6,37.86
6915,2001,12,7,1.93
6916,2001,12,8,0.45
6917,2001,12,9,8.04
6918,2001,12,10,36.32
6919,2001,12,11,2.08
6920,2001,12,12,0.49
6921,2001,12,13,0.76
6922,2001,12,14,3.14
6923,2001,12,15,21.13
6924,2001,12,16,7.59
6925,2001,12,17,8.76
6926,2001,12,18,4.98
6927,2001,12,19,0
6928,2001,12,20,16.88
6929,2001,12,21,1.91
6930,2001,12,22,0
6931,2001,12,23,23.51
6932,2001,12,24,53.44
6933,2001,12,25,2.08
6934,2001,12,26,0.65
6935,2001,12,27,14.37
6936,2001,12,28,3.6
6937,2001,12,29,13.22
6938,2001,12,30,23.48
6939,2001,12,31,1.71
6940,2002,1,1,48.16
6941,2002,1,2,7.63
6942,2002,1,3,1.99
6943,2002,1,4,4.68
6944,2002,1,5,0
6945,2002,1,6,1.31
6946,2002,1,7,1.02
6947,2002,1,8,8.62
6948,2002,1,9,0
6949,2002,1,10,0.52
6950,2002,1,11,2.75
6951,2002,1,12,1.46
6952,2002,1,13,9.42
6953,2002,1,14,0
6954,2002,1,15,6.14
6955,2002,1,16,7.65
6956,2002,1,17,16.32
6957,2002,1,18,31.11
6958,2002,1,19,2.3
6959,2002,1,20,10.76
6960,2002,1,21,46.79
6961,2002,1,22,20.45
6962,2002,1,23,2.93
6963,2002,1,24,13.34
6964,2002,1,25,8.93
6965,2002,1,26,13.75
6966,2002,1,27,0
6967,2002,1,28,0
6968,2002,1,29,0.5
6969,2002,1,30,0
6970,2002,1,31,0.58
6971,2002,2,1,0
6972,2002,2,2,3.15
6973,2002,2,3,0
6974,2002,2,4,0.45
6975,2002,2,5,14.04
6976,2002,2,6,40.16
6977,2002,2,7,0.85
6978,2002,2,8,7.76
6979,2002,2,9,4.13
6980,2002,2,10,21.57
6981,2002,2,11,15.86
6982,2002,2,12,6.65
6983,2002,2,13,4.68
6984,2002,2,14,4.85
6985,2002,2,15,3.48
6986,2002,2,16,4.56
6987,2002,2,17,12.75
6988,2002,2,18,0.49
6989,2002,2,19,16.51
6990,2002,2,20,10.57
6991,2002,2,21,9.86
6992,2002,2,22,0
6993,2002,2,23,6.13
6994,2002,2,24,17.94
6995,2002,2,25,19.13
6996,2002,2,26,0
6997,2002,2,27,18.29
6998,2002,2,28,2.19
6999,2002,3,1,32.46
7000,2002,3,2,30.73
7001,2002,3,3,7.04
7002,2002,3,4,2.13
7003,2002,3,5,24.13
7004,2002,3,6,0.46
7005,2002,3,7,0
7006,2002,3,8,8.82
7007,2002,3,9,7.37
7008,2002,3,10,1.18
7009,2002,3,11,0
7010,2002,3,12,3.67
7011,2002,3,13,18.21
7012,2002,3,14,15.62
7013,2002,3,15,2.31
7014,2002,3,16,1.57
7015,2002,3,17,8.68
7016,2002,3,18,11.12
7017,2002,3,19,36.12
7018,2002,3,20,10.43
7019,2002,3,21,14.78
7020,2002,3,22,19.53
7021,2002,3,23,13.13
7022,2002,3,24,4.28
7023,2002,3,25,12.15
7024,2002,3,26,43.25
7025,2002,3,27,10.95
7026,2002,3,28,20.57
7027,2002,3,29,3.73
7028,2002,3,30,1.38
7029,2002,3,31,5.79
7030,2002,4,1,8.34
7031,2002,4,2,13.08
7032,2002,4,3,17.18
7033,2002,4,4,7.76
7034,2002,4,5,2.63
7035,2002,4,6,1.81
7036,2002,4,7,16.37
7037,2002,4,8,17.15
7038,2002,4,9,2.39
7039,2002,4,10,1.74
7040,2002,4,11,0
7041,2002,4,12,29.36
7042,2002,4,13,54.94
7043,2002,4,14,6.5
7044,2002,4,15,14.56
7045,2002,4,16,0.98
7046,2002,4,17,0
7047,2002,4,18,2.88
7048,2002,4,19,32.01
7049,2002,4,20,0.47
7050,2002,4,21,7.67
7051,2002,4,22,1.58
7052,2002,4,23,32.66
7053,2002,4,24,1.89
7054,2002,4,25,11.66
7055,2002,4,26,3.11
7056,2002,4,27,5.6
7057,2002,4,28,3.85
7058,2002,4,29,1.28
7059,2002,4,30,2.15
7060,2002,5,1,24.07
7061,2002,5,2,24.5
7062,2002,5,3,2.41
7063,2002,5,4,12.21
7064,2002,5,5,12.3
7065,2002,5,6,23.66
7066,2002,5,7,1.95
7067,2002,5,8,9.59
7068,2002,5,9,14.34
7069,2002,5,10,0.98
7070,2002,5,11,13.44
7071,2002,5,12,5.3
7072,2002,5,13,1.19
7073,2002,5,14,0
7074,2002,5,15,28.34
7075,2002,5,16,9.37
7076,2002,5,17,2.21
7077,2002,5,18,9.62
7078,2002,5,19,0
7079,2002,5,20,1.71
7080,2002,5,21,0.83
7081,2002,5,22,2.25
7082,2002,5,23,7.84
7083,2002,5,24,8.47
7084,2002,5,25,21.28
7085,2002,5,26,0.87
7086,2002,5,27,0
7087,2002,5,28,2.06
7088,2002,5,29,19.38
7089,2002,5,30,17.68
7090,2002,5,31,16.53
7091,2002,6,1,0
7092,2002,6,2,2.25
7093,2002,6,3,14.86
7094,2002,6,4,15.76
7095,2002,6,5,8.05
7096,2002,6,6,6.29
7097,2002,6,7,8.38
7098,2002,6,8,9.36
7099,2002,6,9,12.87
7100,2002,6,10,8.91
7101,2002,6,11,23.5
7102,2002,6,12,0
7103,2002,6,13,7.1
7104,2002,6,14,3.75
7105,2002,6,15,4.81
7106,2002,6,16,0
7107,2002,6,17,0
7108,2002,6,18,0
7109,2002,6,19,2.16
7110,2002,6,20,1.02
7111,2002,6,21,0
7112,2002,6,22,0
7113,2002,6,23,0
7114,2002,6,24,0
7115,2002,6,25,0
7116,2002,6,26,1.03
7117,2002,6,27,0
7118,2002,6,28,0
7119,2002,6,29,1.13
7120,2002,6,30,0
7121,2002,7,1,1.11
7122,2002,7,2,0
7123,2002,7,3,0
7124,2002,7,4,0
7125,2002,7,5,0
7126,2002,7,6,0
7127,2002,7,7,1.52
7128,2002,7,8,4.19
7129,2002,7,9,0
7130,2002,7,10,0
7131,2002,7,11,1.84
7132,2002,7,12,57.47
7133,2002,7,13,1.85
7134,2002,7,14,0
7135,2002,7,15,1.84
7136,2002,7,16,0
7137,2002,7,17,12.66
7138,2002,7,18,48.55
7139,2002,7,19,4.34
7140,2002,7,20,0
7141,2002,7,21,0
7142,2002,7,22,0
7143,2002,7,23,21.7
7144,2002,7,24,28.48
7145,2002,7,25,11.49
7146,2002,7,26,9.49
7147,2002,7,27,3.15
7148,2002,7,28,2.62
7149,2002,7,29,13
7150,2002,7,30,0
7151,2002,7,31,0
7152,2002,8,1,4.67
7153,2002,8,2,0
7154,2002,8,3,7.9
7155,2002,8,4,1.77
7156,2002,8,5,0
7157,2002,8,6,0
7158,2002,8,7,0
7159,2002,8,8,3.44
7160,2002,8,9,0
7161,2002,8,10,2.17
7162,2002,8,11,1.63
7163,2002,8,12,2.57
7164,2002,8,13,0.9
7165,2002,8,14,0
7166,2002,8,15,6.46
7167,2002,8,16,5.6
7168,2002,8,17,1.76
7169,2002,8,18,16.99
7170,2002,8,19,0
7171,2002,8,20,0.69
7172,2002,8,21,0
7173,2002,8,22,9.56
7174,2002,8,23,4.6
7175,2002,8,24,5.05
7176,2002,8,25,3.03
7177,2002,8,26,15.87
7178,2002,8,27,3.7
7179,2002,8,28,18.55
7180,2002,8,29,12.33
7181,2002,8,30,30.26
7182,2002,8,31,11.4
7183,2002,9,1,3.66
7184,2002,9,2,1.95
7185,2002,9,3,0
7186,2002,9,4,0
7187,2002,9,5,2.21
7188,2002,9,6,0
7189,2002,9,7,5.82
7190,2002,9,8,14.9
7191,2002,9,9,2.43
7192,2002,9,10,2.38
7193,2002,9,11,0
7194,2002,9,12,0
7195,2002,9,13,5.53
7196,2002,9,14,1.09
7197,2002,9,15,1.3
7198,2002,9,16,1.19
7199,2002,9,17,2.39
7200,2002,9,18,19.68
7201,2002,9,19,3.07
7202,2002,9,20,4.9
7203,2002,9,21,8.52
7204,2002,9,22,0
7205,2002,9,23,0
7206,2002,9,24,0.6
7207,2002,9,25,29.92
7208,2002,9,26,1.58
7209,2002,9,27,22.54
7210,2002,9,28,0.59
7211,2002,9,29,8.17
7212,2002,9,30,7.58
7213,2002,10,1,22.64
7214,2002,10,2,23.12
7215,2002,10,3,14.88
7216,2002,10,4,5.4
7217,2002,10,5,0.9
7218,2002,10,6,0
7219,2002,10,7,3.28
7220,2002,10,8,2.07
7221,2002,10,9,3.16
7222,2002,10,10,3.89
7223,2002,10,11,3.65
7224,2002,10,12,9.19
7225,2002,10,13,0
7226,2002,10,14,0
7227,2002,10,15,10.36
7228,2002,10,16,4.71
7229,2002,10,17,13.19
7230,2002,10,18,1.38
7231,2002,10,19,5.88
7232,2002,10,20,3.11
7233,2002,10,21,10.31
7234,2002,10,22,2.34
7235,2002,10,23,11.89
7236,2002,10,24,3.62
7237,2002,10,25,2.86
7238,2002,10,26,60.42
7239,2002,10,27,5.89
7240,2002,10,28,2.75
7241,2002,10,29,2.28
7242,2002,10,30,32.98
7243,2002,10,31,7.96
7244,2002,11,1,26.13
7245,2002,11,2,1.7
7246,2002,11,3,7.74
7247,2002,11,4,16.68
7248,2002,11,5,4.64
7249,2002,11,6,54.97
7250,2002,11,7,0
7251,2002,11,8,5.67
7252,2002,11,9,5.89
7253,2002,11,10,9.59
7254,2002,11,11,10.6
7255,2002,11,12,9.05
7256,2002,11,13,31.88
7257,2002,11,14,2.3
7258,2002,11,15,9.5
7259,2002,11,16,4.09
7260,2002,11,17,1.25
7261,2002,11,18,3.62
7262,2002,11,19,3.86
7263,2002,11,20,7.5
7264,2002,11,21,31.77
7265,2002,11,22,1.8
7266,2002,11,23,4.33
7267,2002,11,24,3.78
7268,2002,11,25,7.11
7269,2002,11,26,14.85
7270,2002,11,27,5.21
7271,2002,11,28,7.3
7272,2002,11,29,1.4
7273,2002,11,30,6.13
7274,2002,12,1,3.76
7275,2002,12,2,11.04
7276,2002,12,3,2.85
7277,2002,12,4,5.89
7278,2002,12,5,5.08
7279,2002,12,6,0.57
7280,2002,12,7,8.84
7281,2002,12,8,4.67
7282,2002,12,9,7.12
7283,2002,12,10,0
7284,2002,12,11,1.6
7285,2002,12,12,2.29
7286,2002,12,13,8.85
7287,2002,12,14,0.47
7288,2002,12,15,0.67
7289,2002,12,16,11.85
7290,2002,12,17,63.65
7291,2002,12,18,6.47
7292,2002,12,19,6.92
7293,2002,12,20,1.2
7294,2002,12,21,47.39
7295,2002,12,22,24.41
7296,2002,12,23,1.69
7297,2002,12,24,15.26
7298,2002,12,25,28.89
7299,2002,12,26,14.94
7300,2002,12,27,6.08
7301,2002,12,28,3.36
7302,2002,12,29,1.63
7303,2002,12,30,0
7304,2002,12,31,0
7305,2003,1,1,0
7306,2003,1,2,0
7307,2003,1,3,0.85
7308,2003,1,4,0
7309,2003,1,5,10.92
7310,2003,1,6,0
7311,2003,1,7,4.18
7312,2003,1,8,7.03
7313,2003,1,9,4.8
7314,2003,1,10,29.2
7315,2003,1,11,4.28
7316,2003,1,12,3.3
7317,2003,1,13,7.67
7318,2003,1,14,5.71
7319,2003,1,15,1.84
7320,2003,1,16,24.09
7321,2003,1,17,27.18
7322,2003,1,18,1.06
7323,2003,1,19,0.74
7324,2003,1,20,23.43
7325,2003,1,21,4.45
7326,2003,1,22,0
7327,2003,1,23,0
7328,2003,1,24,16.6
7329,2003,1,25,11.69
7330,2003,1,26,2.31
7331,2003,1,27,0
7332,2003,1,28,0
7333,2003,1,29,10.47
7334,2003,1,30,8.97
7335,2003,1,31,9.03
7336,2003,2,1,1.54
7337,2003,2,2,13.75
7338,2003,2,3,12.6
7339,2003,2,4,5.5
7340,2003,2,5,10.34
7341,2003,2,6,6.45
7342,2003,2,7,6.77
7343,2003,2,8,22.01
7344,2003,2,9,11.18
7345,2003,2,10,8.38
7346,2003,2,11,3.16
7347,2003,2,12,2.83
7348,2003,2,13,7.41
7349,2003,2,14,1.26
7350,2003,2,15,3.77
7351,2003,2,16,5.27
7352,2003,2,17,1.33
7353,2003,2,18,1.07
7354,2003,2,19,29.36
7355,2003,2,20,18.64
7356,2003,2,21,23.45
7357,2003,2,22,38.45
7358,2003,2,23,6.47
7359,2003,2,24,14.76
7360,2003,2,25,15.67
7361,2003,2,26,2.49
7362,2003,2,27,3.01
7363,2003,2,28,29.52
7364,2003,3,1,2.2
7365,2003,3,2,1.76
7366,2003,3,3,9.06
7367,2003,3,4,3.6
7368,2003,3,5,18.37
7369,2003,3,6,2.61
7370,2003,3,7,13.95
7371,2003,3,8,0.61
7372,2003,3,9,0
7373,2003,3,10,8.83
7374,2003,3,11,1.9
7375,2003,3,12,13.02
7376,2003,3,13,3.78
7377,2003,3,14,37.99
7378,2003,3,15,5.2
7379,2003,3,16,32.13
7380,2003,3,17,15.02
7381,2003,3,18,20.21
7382,2003,3,19,14.39
7383,2003,3,20,14.3
7384,2003,3,21,0
7385,2003,3,22,18.66
7386,2003,3,23,22.18
7387,2003,3,24,3.87
7388,2003,3,25,22.73
7389,2003,3,26,8.36
7390,2003,3,27,15.18
7391,2003,3,28,12.19
7392,2003,3,29,7.71
7393,2003,3,30,15.55
7394,2003,3,31,7.66
7395,2003,4,1,15.15
7396,2003,4,2,13.67
7397,2003,4,3,7.43
7398,2003,4,4,7.96
7399,2003,4,5,1.71
7400,2003,4,6,22.56
7401,2003,4,7,10.11
7402,2003,4,8,18.73
7403,2003,4,9,12.83
7404,2003,4,10,8.56
7405,2003,4,11,7.46
7406,2003,4,12,0
7407,2003,4,13,2.14
7408,2003,4,14,1.42
7409,2003,4,15,5.1
7410,2003,4,16,1.69
7411,2003,4,17,10.99
7412,2003,4,18,11.73
7413,2003,4,19,6.72
7414,2003,4,20,38.32
7415,2003,4,21,2.79
7416,2003,4,22,11.64
7417,2003,4,23,11.4
7418,2003,4,24,2.02
7419,2003,4,25,15.56
7420,2003,4,26,15.25
7421,2003,4,27,4.88
7422,2003,4,28,4.68
7423,2003,4,29,10.93
7424,2003,4,30,5.56
7425,2003,5,1,14.48
7426,2003,5,2,50.25
7427,2003,5,3,15.05
7428,2003,5,4,9.38
7429,2003,5,5,32.4
7430,2003,5,6,70.37
7431,2003,5,7,4.38
7432,2003,5,8,1.94
7433,2003,5,9,0
7434,2003,5,10,0
7435,2003,5,11,4.98
7436,2003,5,12,2.49
7437,2003,5,13,8.25
7438,2003,5,14,7.58
7439,2003,5,15,0
7440,2003,5,16,1
7441,2003,5,17,5.31
7442,2003,5,18,0
7443,2003,5,19,1.56
7444,2003,5,20,0
7445,2003,5,21,19.93
7446,2003,5,22,0
7447,2003,5,23,7.23
7448,2003,5,24,50.09
7449,2003,5,25,21.52
7450,2003,5,26,67.75
7451,2003,5,27,6.65
7452,2003,5,28,42.73
7453,2003,5,29,9.75
7454,2003,5,30,2.03
7455,2003,5,31,1
7456,2003,6,1,7.23
7457,2003,6,2,0.86
7458,2003,6,3,12.68
7459,2003,6,4,8.4
7460,2003,6,5,19.64
7461,2003,6,6,36.66
7462,2003,6,7,1.07
7463,2003,6,8,18.16
7464,2003,6,9,2.11
7465,2003,6,10,0
7466,2003,6,11,4.66
7467,2003,6,12,14.95
7468,2003,6,13,8.87
7469,2003,6,14,2.47
7470,2003,6,15,3.92
7471,2003,6,16,12.28
7472,2003,6,17,21.49
7473,2003,6,18,19.76
7474,2003,6,19,5.76
7475,2003,6,20,24.3
7476,2003,6,21,2
7477,2003,6,22,0.85
7478,2003,6,23,14.72
7479,2003,6,24,24.31
7480,2003,6,25,3.6
7481,2003,6,26,3.44
7482,2003,6,27,1.86
7483,2003,6,28,0
7484,2003,6,29,23.16
7485,2003,6,30,4.72
7486,2003,7,1,5.53
7487,2003,7,2,4.04
7488,2003,7,3,22.14
7489,2003,7,4,6.53
7490,2003,7,5,4.64
7491,2003,7,6,0
7492,2003,7,7,10.7
7493,2003,7,8,23.24
7494,2003,7,9,15.63
7495,2003,7,10,21.18
7496,2003,7,11,0
7497,2003,7,12,5.15
7498,2003,7,13,0
7499,2003,7,14,0
7500,2003,7,15,0
7501,2003,7,16,0
7502,2003,7,17,1.62
7503,2003,7,18,1.02
7504,2003,7,19,0
7505,2003,7,20,0
7506,2003,7,21,0
7507,2003,7,22,2.6
7508,2003,7,23,11.18
7509,2003,7,24,1.21
7510,2003,7,25,6.37
7511,2003,7,26,3.28
7512,2003,7,27,0
7513,2003,7,28,0
7514,2003,7,29,7.65
7515,2003,7,30,39.62
7516,2003,7,31,6.3
7517,2003,8,1,0.71
7518,2003,8,2,0
7519,2003,8,3,7.4
7520,2003,8,4,27.6
7521,2003,8,5,6.89
7522,2003,8,6,0
7523,2003,8,7,0
7524,2003,8,8,39.83
7525,2003,8,9,5.75
7526,2003,8,10,0
7527,2003,8,11,0
7528,2003,8,12,0
7529,2003,8,13,0
7530,2003,8,14,12.95
7531,2003,8,15,9.87
7532,2003,8,16,8.76
7533,2003,8,17,5.61
7534,2003,8,18,8.19
7535,2003,8,19,0
7536,2003,8,20,0
7537,2003,8,21,2.23
7538,2003,8,22,0
7539,2003,8,23,16.38
7540,2003,8,24,1.51
7541,2003,8,25,9.39
7542,2003,8,26,7.78
7543,2003,8,27,1.06
7544,2003,8,28,0
7545,2003,8,29,0
7546,2003,8,30,0
7547,2003,8,31,0
7548,2003,9,1,0
7549,2003,9,2,3.63
7550,2003,9,3,16.5
7551,2003,9,4,0.53
7552,2003,9,5,5.84
7553,2003,9,6,8.8
7554,2003,9,7,1.12
7555,2003,9,8,0
7556,2003,9,9,31.09
7557,2003,9,10,22.74
7558,2003,9,11,1.9
7559,2003,9,12,0
7560,2003,9,13,0
7561,2003,9,14,0
7562,2003,9,15,0
7563,2003,9,16,14.65
7564,2003,9,17,32.16
7565,2003,9,18,10.05
7566,2003,9,19,13.56
7567,2003,9,20,0.68
7568,2003,9,21,6.14
7569,2003,9,22,23.31
7570,2003,9,23,2.24
7571,2003,9,24,0.63
7572,2003,9,25,1.27
7573,2003,9,26,15.63
7574,2003,9,27,32.3
7575,2003,9,28,9.37
7576,2003,9,29,13.16
7577,2003,9,30,16.08
7578,2003,10,1,4.34
7579,2003,10,2,1.05
7580,2003,10,3,1.74
7581,2003,10,4,4.66
7582,2003,10,5,10.43
7583,2003,10,6,0
7584,2003,10,7,0
7585,2003,10,8,19.5
7586,2003,10,9,7.97
7587,2003,10,10,3.28
7588,2003,10,11,0.68
7589,2003,10,12,9.29
7590,2003,10,13,3.44
7591,2003,10,14,0.88
7592,2003,10,15,6.42
7593,2003,10,16,2.29
7594,2003,10,17,2.06
7595,2003,10,18,1.19
7596,2003,10,19,5.72
7597,2003,10,20,20.96
7598,2003,10,21,2.62
7599,2003,10,22,7.33
7600,2003,10,23,2.16
7601,2003,10,24,2.19
7602,2003,10,25,8.32
7603,2003,10,26,0.41
7604,2003,10,27,9.44
7605,2003,10,28,14.54
7606,2003,10,29,13.51
7607,2003,10,30,1.67
7608,2003,10,31,1.19
7609,2003,11,1,27.71
7610,2003,11,2,45.56
7611,2003,11,3,0.96
7612,2003,11,4,4.4
7613,2003,11,5,0
7614,2003,11,6,0.59
7615,2003,11,7,20.4
7616,2003,11,8,0
7617,2003,11,9,0.58
7618,2003,11,10,5.11
7619,2003,11,11,39.66
7620,2003,11,12,2.04
7621,2003,11,13,12.18
7622,2003,11,14,21.05
7623,2003,11,15,38.54
7624,2003,11,16,9.64
7625,2003,11,17,0.52
7626,2003,11,18,0
7627,2003,11,19,21.24
7628,2003,11,20,9.4
7629,2003,11,21,39.62
7630,2003,11,22,0.89
7631,2003,11,23,6.23
7632,2003,11,24,3.89
7633,2003,11,25,10.55
7634,2003,11,26,12.48
7635,2003,11,27,1.25
7636,2003,11,28,5.38
7637,2003,11,29,1.53
7638,2003,11,30,13.02
7639,2003,12,1,28.02
7640,2003,12,2,38.51
7641,2003,12,3,13.19
7642,2003,12,4,13.71
7643,2003,12,5,28.15
7644,2003,12,6,0
7645,2003,12,7,14.26
7646,2003,12,8,0.8
7647,2003,12,9,12.84
7648,2003,12,10,12.38
7649,2003,12,11,15.27
7650,2003,12,12,11.35
7651,2003,12,13,0.67
7652,2003,12,14,9.56
7653,2003,12,15,2.88
7654,2003,12,16,7.38
7655,2003,12,17,6.43
7656,2003,12,18,14.47
7657,2003,12,19,0
7658,2003,12,20,16.51
7659,2003,12,21,0
7660,2003,12,22,4.63
7661,2003,12,23,1.1
7662,2003,12,24,0
7663,2003,12,25,35.21
7664,2003,12,26,1.73
7665,2003,12,27,4.19
7666,2003,12,28,2.3
7667,2003,12,29,2.38
7668,2003,12,30,37.27
7669,2003,12,31,25.63
7670,2004,1,1,6.54
7671,2004,1,2,0.45
7672,2004,1,3,0.29
7673,2004,1,4,1.28
7674,2004,1,5,7.07
7675,2004,1,6,12.67
7676,2004,1,7,14.62
7677,2004,1,8,10.22
7678,2004,1,9,6.05
7679,2004,1,10,1.97
7680,2004,1,11,9.62
7681,2004,1,12,8.32
7682,2004,1,13,18.32
7683,2004,1,14,1.27
7684,2004,1,15,0.73
7685,2004,1,16,3.4
7686,2004,1,17,1.46
7687,2004,1,18,3.52
7688,2004,1,19,0.53
7689,2004,1,20,0
7690,2004,1,21,0.37
7691,2004,1,22,1.41
7692,2004,1,23,1.88
7693,2004,1,24,0.99
7694,2004,1,25,0
7695,2004,1,26,0
7696,2004,1,27,0
7697,2004,1,28,0
7698,2004,1,29,5.08
7699,2004,1,30,4.07
7700,2004,1,31,3.1
7701,2004,2,1,0.95
7702,2004,2,2,0
7703,2004,2,3,12.49
7704,2004,2,4,4.06
7705,2004,2,5,2.31
7706,2004,2,6,1.76
7707,2004,2,7,1.23
7708,2004,2,8,0.77
7709,2004,2,9,2.21
7710,2004,2,10,2
7711,2004,2,11,0
7712,2004,2,12,0
7713,2004,2,13,0.59
7714,2004,2,14,9.06
7715,2004,2,15,3.55
