,san_juan_persiann, 18.375N, 66.125W, precipitation_amount
7056,2002,4,27,8.57
7057,2002,4,28,0
7058,2002,4,29,0
7059,2002,4,30,47.22
7060,2002,5,1,36.76
7061,2002,5,2,3.83
7062,2002,5,3,0
7063,2002,5,4,0
7064,2002,5,5,0
7065,2002,5,6,0
7066,2002,5,7,0
7067,2002,5,8,0
7068,2002,5,9,0
7069,2002,5,10,0
7070,2002,5,11,0
7071,2002,5,12,0
7072,2002,5,13,0
7073,2002,5,14,0
7074,2002,5,15,4.31
7075,2002,5,16,12.45
7076,2002,5,17,2.9
7077,2002,5,18,0
7078,2002,5,19,6.29
7079,2002,5,20,15.14
7080,2002,5,21,0
7081,2002,5,22,0
7082,2002,5,23,0
7083,2002,5,24,1.94
7084,2002,5,25,0
7085,2002,5,26,0
7086,2002,5,27,2.05
7087,2002,5,28,9.91
7088,2002,5,29,12
7089,2002,5,30,20.56
7090,2002,5,31,5.04
7091,2002,6,1,4.24
7092,2002,6,2,10.41
7093,2002,6,3,3.66
7094,2002,6,4,23.25
7095,2002,6,5,40.31
7096,2002,6,6,3.34
7097,2002,6,7,3.86
7098,2002,6,8,6.73
7099,2002,6,9,6.86
7100,2002,6,10,0
7101,2002,6,11,0
7102,2002,6,12,0
7103,2002,6,13,0
7104,2002,6,14,0
7105,2002,6,15,0
7106,2002,6,16,0
7107,2002,6,17,0
7108,2002,6,18,1.47
7109,2002,6,19,0
7110,2002,6,20,0
7111,2002,6,21,3.7
7112,2002,6,22,0.77
7113,2002,6,23,0
7114,2002,6,24,0
7115,2002,6,25,0
7116,2002,6,26,0
7117,2002,6,27,0
7118,2002,6,28,0
7119,2002,6,29,2.3
7120,2002,6,30,0
7121,2002,7,1,0
7122,2002,7,2,2.32
7123,2002,7,3,9.4
7124,2002,7,4,3.85
7125,2002,7,5,0
7126,2002,7,6,1.63
7127,2002,7,7,3.75
7128,2002,7,8,1.54
7129,2002,7,9,5.88
7130,2002,7,10,1.04
7131,2002,7,11,1.21
7132,2002,7,12,28.17
7133,2002,7,13,1.58
7134,2002,7,14,9.8
7135,2002,7,15,10.38
7136,2002,7,16,1.07
7137,2002,7,17,0
7138,2002,7,18,0
7139,2002,7,19,0
7140,2002,7,20,0
7141,2002,7,21,0
7142,2002,7,22,0
7143,2002,7,23,12.56
7144,2002,7,24,0
7145,2002,7,25,0
7146,2002,7,26,0
7147,2002,7,27,5.64
7148,2002,7,28,26.5
7149,2002,7,29,0
7150,2002,7,30,0
7151,2002,7,31,3.44
7152,2002,8,1,14.58
7153,2002,8,2,0.76
7154,2002,8,3,0
7155,2002,8,4,2.82
7156,2002,8,5,17.92
7157,2002,8,6,0.93
7158,2002,8,7,2.43
7159,2002,8,8,8.75
7160,2002,8,9,0
7161,2002,8,10,8.55
7162,2002,8,11,11.78
7163,2002,8,12,0.77
7164,2002,8,13,0
7165,2002,8,14,0
7166,2002,8,15,0
7167,2002,8,16,10.11
7168,2002,8,17,0
7169,2002,8,18,12.78
7170,2002,8,19,0
7171,2002,8,20,2.95
7172,2002,8,21,2.16
7173,2002,8,22,2.33
7174,2002,8,23,2.05
7175,2002,8,24,7.59
7176,2002,8,25,1.59
7177,2002,8,26,0
7178,2002,8,27,0
7179,2002,8,28,2.99
7180,2002,8,29,16.33
7181,2002,8,30,37.23
7182,2002,8,31,34.96
7183,2002,9,1,16.99
7184,2002,9,2,0.88
7185,2002,9,3,1.48
7186,2002,9,4,1.89
7187,2002,9,5,4.55
7188,2002,9,6,0
7189,2002,9,7,0
7190,2002,9,8,0
7191,2002,9,9,0
7192,2002,9,10,0.42
7193,2002,9,11,0
7194,2002,9,12,0
7195,2002,9,13,0
7196,2002,9,14,13.32
7197,2002,9,15,27.17
7198,2002,9,16,17.07
7199,2002,9,17,0.68
7200,2002,9,18,3.87
7201,2002,9,19,0
7202,2002,9,20,4.19
7203,2002,9,21,8.98
7204,2002,9,22,4.52
7205,2002,9,23,4.07
7206,2002,9,24,14.55
7207,2002,9,25,23.35
7208,2002,9,26,10.64
7209,2002,9,27,2.71
7210,2002,9,28,9.87
7211,2002,9,29,6.55
7212,2002,9,30,5.44
7213,2002,10,1,0.86
7214,2002,10,2,2.5
7215,2002,10,3,9.78
7216,2002,10,4,0
7217,2002,10,5,0
7218,2002,10,6,0
7219,2002,10,7,4.34
7220,2002,10,8,17.17
7221,2002,10,9,19.21
7222,2002,10,10,23.45
7223,2002,10,11,14.92
7224,2002,10,12,9.51
7225,2002,10,13,5.13
7226,2002,10,14,2.3
7227,2002,10,15,0
7228,2002,10,16,0
7229,2002,10,17,0
7230,2002,10,18,0.84
7231,2002,10,19,0
7232,2002,10,20,4.23
7233,2002,10,21,4.43
7234,2002,10,22,0
7235,2002,10,23,8.4
7236,2002,10,24,10.2
7237,2002,10,25,7.02
7238,2002,10,26,7.67
7239,2002,10,27,0
7240,2002,10,28,0
7241,2002,10,29,0
7242,2002,10,30,0
7243,2002,10,31,0
7244,2002,11,1,0
7245,2002,11,2,0
7246,2002,11,3,0
7247,2002,11,4,14.05
7248,2002,11,5,0
7249,2002,11,6,0
7250,2002,11,7,0
7251,2002,11,8,0
7252,2002,11,9,0
7253,2002,11,10,0
7254,2002,11,11,0
7255,2002,11,12,0
7256,2002,11,13,24.43
7257,2002,11,14,22.93
7258,2002,11,15,14.46
7259,2002,11,16,0
7260,2002,11,17,11.69
7261,2002,11,18,27.43
7262,2002,11,19,11.61
7263,2002,11,20,0
7264,2002,11,21,0
7265,2002,11,22,0
7266,2002,11,23,0
7267,2002,11,24,0
7268,2002,11,25,0
7269,2002,11,26,0
7270,2002,11,27,0
7271,2002,11,28,0
7272,2002,11,29,0
7273,2002,11,30,0
7274,2002,12,1,0
7275,2002,12,2,0
7276,2002,12,3,0
7277,2002,12,4,0
7278,2002,12,5,7.32
7279,2002,12,6,0
7280,2002,12,7,0
7281,2002,12,8,0
7282,2002,12,9,0
7283,2002,12,10,0
7284,2002,12,11,0
7285,2002,12,12,0
7286,2002,12,13,0
7287,2002,12,14,0
7288,2002,12,15,0
7289,2002,12,16,0
7290,2002,12,17,0
7291,2002,12,18,6.58
7292,2002,12,19,0
7293,2002,12,20,0
7294,2002,12,21,0
7295,2002,12,22,0
7296,2002,12,23,0
7297,2002,12,24,0
7298,2002,12,25,0
7299,2002,12,26,0
7300,2002,12,27,0
7301,2002,12,28,0
7302,2002,12,29,0
7303,2002,12,30,0
7304,2002,12,31,0
7305,2003,1,1,0
7306,2003,1,2,0
7307,2003,1,3,0
7308,2003,1,4,0
7309,2003,1,5,0
7310,2003,1,6,0
7311,2003,1,7,0
7312,2003,1,8,0
7313,2003,1,9,0
7314,2003,1,10,0
7315,2003,1,11,0
7316,2003,1,12,0
7317,2003,1,13,0
7318,2003,1,14,0
7319,2003,1,15,0
7320,2003,1,16,0
7321,2003,1,17,0
7322,2003,1,18,0
7323,2003,1,19,0
7324,2003,1,20,0
7325,2003,1,21,0
7326,2003,1,22,0
7327,2003,1,23,0
7328,2003,1,24,0
7329,2003,1,25,0
7330,2003,1,26,0
7331,2003,1,27,0
7332,2003,1,28,0
7333,2003,1,29,0
7334,2003,1,30,0
7335,2003,1,31,0
7336,2003,2,1,6.53
7337,2003,2,2,0
7338,2003,2,3,18.67
7339,2003,2,4,8.34
7340,2003,2,5,59.83
7341,2003,2,6,0
7342,2003,2,7,0
7343,2003,2,8,0
7344,2003,2,9,0
7345,2003,2,10,0
7346,2003,2,11,0
7347,2003,2,12,0
7348,2003,2,13,0
7349,2003,2,14,0
7350,2003,2,15,0
7351,2003,2,16,0
7352,2003,2,17,0
7353,2003,2,18,0
7354,2003,2,19,0
7355,2003,2,20,0
7356,2003,2,21,0
7357,2003,2,22,0
7358,2003,2,23,0
7359,2003,2,24,0
7360,2003,2,25,0
7361,2003,2,26,0
7362,2003,2,27,0
7363,2003,2,28,0
7364,2003,3,1,0
7365,2003,3,2,0
7366,2003,3,3,0
7367,2003,3,4,0
7368,2003,3,5,0
7369,2003,3,6,0
7370,2003,3,7,0
7371,2003,3,8,0
7372,2003,3,9,0
7373,2003,3,10,0
7374,2003,3,11,0
7375,2003,3,12,0
7376,2003,3,13,0
7377,2003,3,14,0
7378,2003,3,15,0
7379,2003,3,16,0
7380,2003,3,17,0
7381,2003,3,18,0
7382,2003,3,19,0
7383,2003,3,20,0
7384,2003,3,21,0
7385,2003,3,22,0
7386,2003,3,23,0
7387,2003,3,24,0
7388,2003,3,25,0
7389,2003,3,26,0
7390,2003,3,27,0
7391,2003,3,28,0
7392,2003,3,29,0
7393,2003,3,30,0
7394,2003,3,31,0
7395,2003,4,1,0
7396,2003,4,2,0
7397,2003,4,3,0
7398,2003,4,4,3.07
7399,2003,4,5,18.94
7400,2003,4,6,16.51
7401,2003,4,7,0
7402,2003,4,8,0
7403,2003,4,9,2.02
7404,2003,4,10,0
7405,2003,4,11,0
7406,2003,4,12,0
7407,2003,4,13,1.76
7408,2003,4,14,2.18
7409,2003,4,15,0
7410,2003,4,16,23.18
7411,2003,4,17,68.15
7412,2003,4,18,218.42
7413,2003,4,19,47.27
7414,2003,4,20,14.58
7415,2003,4,21,18
7416,2003,4,22,0
7417,2003,4,23,4.36
7418,2003,4,24,11.83
7419,2003,4,25,10.37
7420,2003,4,26,0
7421,2003,4,27,0
7422,2003,4,28,0
7423,2003,4,29,0
7424,2003,4,30,0
7425,2003,5,1,2.31
7426,2003,5,2,0
7427,2003,5,3,0
7428,2003,5,4,4.14
7429,2003,5,5,10.2
7430,2003,5,6,0
7431,2003,5,7,0
7432,2003,5,8,0
7433,2003,5,9,8.13
7434,2003,5,10,2.73
7435,2003,5,11,0
7436,2003,5,12,0
7437,2003,5,13,0
7438,2003,5,14,0
7439,2003,5,15,0
7440,2003,5,16,18.62
7441,2003,5,17,15.76
7442,2003,5,18,23.8
7443,2003,5,19,2.75
7444,2003,5,20,51.59
7445,2003,5,21,21.35
7446,2003,5,22,20.56
7447,2003,5,23,18.2
7448,2003,5,24,0
7449,2003,5,25,0
7450,2003,5,26,0
7451,2003,5,27,4.69
7452,2003,5,28,0
7453,2003,5,29,0
7454,2003,5,30,0
7455,2003,5,31,0
7456,2003,6,1,3.45
7457,2003,6,2,0.96
7458,2003,6,3,0.95
7459,2003,6,4,0.82
7460,2003,6,5,2.52
7461,2003,6,6,7.85
7462,2003,6,7,3.36
7463,2003,6,8,2.75
7464,2003,6,9,0
7465,2003,6,10,2.12
7466,2003,6,11,1.32
7467,2003,6,12,5.9
7468,2003,6,13,4.56
7469,2003,6,14,1.69
7470,2003,6,15,9.07
7471,2003,6,16,14.55
7472,2003,6,17,4.72
7473,2003,6,18,2.28
7474,2003,6,19,8.22
7475,2003,6,20,0
7476,2003,6,21,2.7
7477,2003,6,22,0
7478,2003,6,23,0
7479,2003,6,24,0
7480,2003,6,25,0
7481,2003,6,26,0
7482,2003,6,27,0
7483,2003,6,28,0
7484,2003,6,29,0
7485,2003,6,30,0
7486,2003,7,1,6.84
7487,2003,7,2,2.55
7488,2003,7,3,0
7489,2003,7,4,0
7490,2003,7,5,1.44
7491,2003,7,6,0
7492,2003,7,7,0
7493,2003,7,8,10.76
7494,2003,7,9,1.47
7495,2003,7,10,0
7496,2003,7,11,0
7497,2003,7,12,0.98
7498,2003,7,13,40.03
7499,2003,7,14,9.33
7500,2003,7,15,0
7501,2003,7,16,0
7502,2003,7,17,0
7503,2003,7,18,0
7504,2003,7,19,0
7505,2003,7,20,0
7506,2003,7,21,0
7507,2003,7,22,14.98
7508,2003,7,23,0
7509,2003,7,24,0
7510,2003,7,25,0
7511,2003,7,26,0.78
7512,2003,7,27,15.56
7513,2003,7,28,10.6
7514,2003,7,29,1.53
7515,2003,7,30,0
7516,2003,7,31,2.26
7517,2003,8,1,0
7518,2003,8,2,24.21
7519,2003,8,3,0
7520,2003,8,4,0
7521,2003,8,5,0
7522,2003,8,6,1.99
7523,2003,8,7,2.77
7524,2003,8,8,0
7525,2003,8,9,0
7526,2003,8,10,0
7527,2003,8,11,6.61
7528,2003,8,12,0
7529,2003,8,13,6.76
7530,2003,8,14,0
7531,2003,8,15,6.59
7532,2003,8,16,0.56
7533,2003,8,17,0.73
7534,2003,8,18,27.82
7535,2003,8,19,0
7536,2003,8,20,11.51
7537,2003,8,21,3.85
7538,2003,8,22,17.12
7539,2003,8,23,22.39
7540,2003,8,24,7.96
7541,2003,8,25,35.85
7542,2003,8,26,51.44
7543,2003,8,27,0
7544,2003,8,28,13.75
7545,2003,8,29,18.38
7546,2003,8,30,1.12
7547,2003,8,31,1.71
7548,2003,9,1,0
7549,2003,9,2,3.48
7550,2003,9,3,7.69
7551,2003,9,4,0
7552,2003,9,5,0
7553,2003,9,6,0
7554,2003,9,7,0
7555,2003,9,8,5.64
7556,2003,9,9,2.43
7557,2003,9,10,10.67
7558,2003,9,11,14.34
7559,2003,9,12,6.8
7560,2003,9,13,1.26
7561,2003,9,14,0.96
7562,2003,9,15,2.24
7563,2003,9,16,6.92
7564,2003,9,17,0
7565,2003,9,18,0
7566,2003,9,19,0
7567,2003,9,20,49.69
7568,2003,9,21,40.44
7569,2003,9,22,2.56
7570,2003,9,23,12.56
7571,2003,9,24,28.1
7572,2003,9,25,25.88
7573,2003,9,26,7.11
7574,2003,9,27,5.29
7575,2003,9,28,0
7576,2003,9,29,0
7577,2003,9,30,0
7578,2003,10,1,0
7579,2003,10,2,0.61
7580,2003,10,3,0
7581,2003,10,4,0
7582,2003,10,5,0
7583,2003,10,6,0
7584,2003,10,7,0
7585,2003,10,8,5.82
7586,2003,10,9,14.04
7587,2003,10,10,93.21
7588,2003,10,11,5.43
7589,2003,10,12,0
7590,2003,10,13,0
7591,2003,10,14,0.65
7592,2003,10,15,3.62
7593,2003,10,16,0
7594,2003,10,17,0
7595,2003,10,18,1.02
7596,2003,10,19,11.12
7597,2003,10,20,4.03
7598,2003,10,21,19.75
7599,2003,10,22,13.17
7600,2003,10,23,17.85
7601,2003,10,24,2.5
7602,2003,10,25,1.52
7603,2003,10,26,3.81
7604,2003,10,27,38.1
7605,2003,10,28,21.27
7606,2003,10,29,3.1
7607,2003,10,30,4.18
7608,2003,10,31,26.65
7609,2003,11,1,5.14
7610,2003,11,2,9.56
7611,2003,11,3,10.06
7612,2003,11,4,2.21
7613,2003,11,5,0.7
7614,2003,11,6,13.63
7615,2003,11,7,17.11
7616,2003,11,8,14.86
7617,2003,11,9,34.37
7618,2003,11,10,14.4
7619,2003,11,11,60.66
7620,2003,11,12,100.39
7621,2003,11,13,96.51
7622,2003,11,14,82.65
7623,2003,11,15,12.32
7624,2003,11,16,0.99
7625,2003,11,17,37.08
7626,2003,11,18,3.01
7627,2003,11,19,0
7628,2003,11,20,0
7629,2003,11,21,0
7630,2003,11,22,13.19
7631,2003,11,23,0
7632,2003,11,24,0
7633,2003,11,25,0
7634,2003,11,26,0
7635,2003,11,27,0
7636,2003,11,28,0
7637,2003,11,29,0
7638,2003,11,30,0
7639,2003,12,1,0
7640,2003,12,2,0
7641,2003,12,3,0
7642,2003,12,4,0.84
7643,2003,12,5,19.81
7644,2003,12,6,66.12
7645,2003,12,7,84.25
7646,2003,12,8,11.79
7647,2003,12,9,0
7648,2003,12,10,0
7649,2003,12,11,0
7650,2003,12,12,0
7651,2003,12,13,0
7652,2003,12,14,0
7653,2003,12,15,0
7654,2003,12,16,0
7655,2003,12,17,0
7656,2003,12,18,0.85
7657,2003,12,19,0
7658,2003,12,20,0
7659,2003,12,21,1.11
7660,2003,12,22,0
7661,2003,12,23,0
7662,2003,12,24,0
7663,2003,12,25,0
7664,2003,12,26,0
7665,2003,12,27,0
7666,2003,12,28,0
7667,2003,12,29,0
7668,2003,12,30,0
7669,2003,12,31,0
7670,2004,1,1,0
7671,2004,1,2,0
7672,2004,1,3,0
7673,2004,1,4,0
7674,2004,1,5,0
7675,2004,1,6,6.37
7676,2004,1,7,29.7
7677,2004,1,8,0
7678,2004,1,9,0
7679,2004,1,10,0
7680,2004,1,11,0
7681,2004,1,12,0
7682,2004,1,13,0
7683,2004,1,14,0
7684,2004,1,15,0
7685,2004,1,16,0
7686,2004,1,17,0
7687,2004,1,18,0
7688,2004,1,19,0
7689,2004,1,20,0
7690,2004,1,21,0
7691,2004,1,22,0
7692,2004,1,23,0
7693,2004,1,24,0
7694,2004,1,25,0
7695,2004,1,26,0
7696,2004,1,27,0
7697,2004,1,28,0
7698,2004,1,29,0
7699,2004,1,30,0
7700,2004,1,31,0
7701,2004,2,1,0
7702,2004,2,2,0
7703,2004,2,3,0
7704,2004,2,4,0
7705,2004,2,5,0
7706,2004,2,6,0
7707,2004,2,7,0
7708,2004,2,8,0
7709,2004,2,9,0
7710,2004,2,10,0
7711,2004,2,11,0
7712,2004,2,12,0
7713,2004,2,13,0
7714,2004,2,14,0
7715,2004,2,15,0
7716,2004,2,16,0
7717,2004,2,17,0
7718,2004,2,18,0
7719,2004,2,19,0
7720,2004,2,20,0
7721,2004,2,21,0
7722,2004,2,22,0
7723,2004,2,23,0
7724,2004,2,24,0
7725,2004,2,25,0
7726,2004,2,26,0
7727,2004,2,27,0
7728,2004,2,28,0
7729,2004,2,29,0
7730,2004,3,1,0
7731,2004,3,2,0
7732,2004,3,3,0
7733,2004,3,4,0
7734,2004,3,5,0
7735,2004,3,6,0
7736,2004,3,7,0
7737,2004,3,8,0
7738,2004,3,9,0
7739,2004,3,10,0
7740,2004,3,11,0
7741,2004,3,12,0
7742,2004,3,13,0
7743,2004,3,14,0
7744,2004,3,15,0
7745,2004,3,16,0
7746,2004,3,17,0
7747,2004,3,18,0
7748,2004,3,19,0
7749,2004,3,20,0
7750,2004,3,21,0
7751,2004,3,22,0
7752,2004,3,23,0
7753,2004,3,24,0
7754,2004,3,25,0
7755,2004,3,26,0
7756,2004,3,27,7.43
7757,2004,3,28,20.92
7758,2004,3,29,0
7759,2004,3,30,0
7760,2004,3,31,0
7761,2004,4,1,0
7762,2004,4,2,0
7763,2004,4,3,0
7764,2004,4,4,0
7765,2004,4,5,0
7766,2004,4,6,1.77
7767,2004,4,7,1.7
7768,2004,4,8,0
7769,2004,4,9,0
7770,2004,4,10,0
7771,2004,4,11,2.28
7772,2004,4,12,0
7773,2004,4,13,0
7774,2004,4,14,0
7775,2004,4,15,0
7776,2004,4,16,0
7777,2004,4,17,0
7778,2004,4,18,0
7779,2004,4,19,23.59
7780,2004,4,20,21.26
7781,2004,4,21,43.15
7782,2004,4,22,7.8
7783,2004,4,23,0
7784,2004,4,24,0
7785,2004,4,25,0
7786,2004,4,26,3.07
7787,2004,4,27,0
7788,2004,4,28,0
7789,2004,4,29,0
7790,2004,4,30,0
7791,2004,5,1,0
7792,2004,5,2,0
7793,2004,5,3,9.57
7794,2004,5,4,0
7795,2004,5,5,0
7796,2004,5,6,1.77
7797,2004,5,7,11.91
7798,2004,5,8,2.1
7799,2004,5,10,0
7800,2004,5,11,14.57
7801,2004,5,12,41.72
7802,2004,5,13,22.83
7803,2004,5,14,9.48
7804,2004,5,15,8.39
7805,2004,5,16,0
7806,2004,5,17,0
7807,2004,5,18,0
7808,2004,5,19,8.07
7809,2004,5,20,1.64
7810,2004,5,21,26.36
7811,2004,5,22,49.19
7812,2004,5,23,72.45
7813,2004,5,24,17.7
7814,2004,5,25,13.51
7815,2004,5,26,0
7816,2004,5,27,0
7817,2004,5,28,0
7818,2004,5,29,0
7819,2004,5,30,0
7820,2004,5,31,0
7821,2004,6,1,0
7822,2004,6,2,0
7823,2004,6,3,0
7824,2004,6,4,1.93
7825,2004,6,5,0
7826,2004,6,6,2
7827,2004,6,7,2.19
7828,2004,6,8,1.23
7829,2004,6,9,4.74
7830,2004,6,11,2.6
7831,2004,6,12,0.9
7832,2004,6,13,1.96
7833,2004,6,14,1.64
7834,2004,6,15,0
7835,2004,6,16,0.85
7836,2004,6,17,8.98
7837,2004,6,18,6.69
7838,2004,6,19,11.67
7839,2004,6,20,1.15
7840,2004,6,21,12.07
7841,2004,6,22,9.02
7842,2004,6,23,1.16
7843,2004,6,24,0
7844,2004,6,25,0
7845,2004,6,26,0
7846,2004,6,27,1.76
7847,2004,6,28,16.43
7848,2004,6,29,0
7849,2004,6,30,0.81
7850,2004,7,1,12.71
7851,2004,7,2,22.85
7852,2004,7,3,0.79
7853,2004,7,4,1.89
7854,2004,7,5,0
7855,2004,7,6,0
7856,2004,7,7,48.88
7857,2004,7,8,0
7858,2004,7,9,0
7859,2004,7,10,0
7860,2004,7,11,0
7861,2004,7,12,10.27
7862,2004,7,13,15.05
7863,2004,7,14,5.54
7864,2004,7,15,0
7865,2004,7,16,2.31
7866,2004,7,17,0
7867,2004,7,18,0.84
7868,2004,7,19,0
7869,2004,7,20,6.49
7870,2004,7,21,13.45
7871,2004,7,22,0
7872,2004,7,23,0
7873,2004,7,24,0
7874,2004,7,25,19.57
7875,2004,7,26,1.35
7876,2004,7,27,12.24
7877,2004,7,28,0
7878,2004,7,29,22.24
7879,2004,7,30,1.51
7880,2004,7,31,0
7881,2004,8,1,0
7882,2004,8,2,0
7883,2004,8,3,0.78
7884,2004,8,4,0
7885,2004,8,5,10.45
7886,2004,8,6,7.32
7887,2004,8,7,0
7888,2004,8,8,0
7889,2004,8,9,2.37
7890,2004,8,10,2.97
7891,2004,8,11,0
7892,2004,8,12,0
7893,2004,8,13,5.68
7894,2004,8,14,8.56
7895,2004,8,15,2.03
7896,2004,8,16,18.06
7897,2004,8,17,0
7898,2004,8,18,8.84
7899,2004,8,19,5.54
7900,2004,8,20,1.92
7901,2004,8,21,1.92
7902,2004,8,22,0
7903,2004,8,23,2.08
7904,2004,8,24,0.66
7905,2004,8,25,0
7906,2004,8,26,19.07
7907,2004,8,27,18.6
7908,2004,8,28,9.65
7909,2004,8,29,13.58
7910,2004,8,30,1.05
7911,2004,8,31,19.22
7912,2004,9,1,8.57
7913,2004,9,2,0
7914,2004,9,3,0
7915,2004,9,4,0.76
7916,2004,9,5,5.51
7917,2004,9,6,8.45
7918,2004,9,7,11.72
7919,2004,9,8,7.07
7920,2004,9,9,7.88
7921,2004,9,10,3.08
7922,2004,9,11,10.12
7923,2004,9,12,7.25
7924,2004,9,13,5.17
7925,2004,9,14,19.89
7926,2004,9,15,41.42
7927,2004,9,16,77.4
7928,2004,9,17,68.11
7929,2004,9,18,31.82
7930,2004,9,19,3.04
7931,2004,9,20,4.05
7932,2004,9,21,1.12
7933,2004,9,22,7.05
7934,2004,9,23,1.89
7935,2004,9,24,0
7936,2004,9,25,0
7937,2004,9,26,0
7938,2004,9,27,0
7939,2004,9,28,1.18
7940,2004,9,29,5.71
7941,2004,9,30,20.18
7942,2004,10,1,6.06
7943,2004,10,2,1.6
7944,2004,10,3,0
7945,2004,10,4,0
7946,2004,10,5,1
7947,2004,10,6,11.46
7948,2004,10,7,24.64
7949,2004,10,8,15.56
7950,2004,10,9,10.95
7951,2004,10,10,8.47
7952,2004,10,11,11.12
7953,2004,10,12,5.21
7954,2004,10,13,2.82
7955,2004,10,14,0
7956,2004,10,15,0
7957,2004,10,16,0
7958,2004,10,17,0
7959,2004,10,18,2.79
7960,2004,10,19,7.18
7961,2004,10,20,7.94
7962,2004,10,21,37.2
7963,2004,10,22,4.89
7964,2004,10,23,36.01
7965,2004,10,24,3.5
7966,2004,10,25,0
7967,2004,10,26,0
7968,2004,10,27,9
7969,2004,10,28,0
7970,2004,10,29,2.63
7971,2004,10,30,11.04
7972,2004,10,31,34.68
7973,2004,11,1,48.14
7974,2004,11,2,1.88
7975,2004,11,3,5.34
7976,2004,11,4,0
7977,2004,11,5,0
7978,2004,11,6,0
7979,2004,11,7,0
7980,2004,11,8,11.53
7981,2004,11,9,31.17
7982,2004,11,10,46.2
7983,2004,11,11,13.3
7984,2004,11,12,14.05
7985,2004,11,13,5.2
7986,2004,11,14,12.95
7987,2004,11,15,0
7988,2004,11,16,0
7989,2004,11,17,7.34
7990,2004,11,18,5.12
7991,2004,11,19,5.91
7992,2004,11,20,0
7993,2004,11,21,0
7994,2004,11,22,0
7995,2004,11,23,0
7996,2004,11,24,0
7997,2004,11,25,0
7998,2004,11,26,0
7999,2004,11,27,0
8000,2004,11,28,0
8001,2004,11,29,0
8002,2004,11,30,0
8003,2004,12,1,0
8004,2004,12,2,0
8005,2004,12,3,0
8006,2004,12,4,0
8007,2004,12,5,0
8008,2004,12,6,0
8009,2004,12,7,0
8010,2004,12,8,0
8011,2004,12,9,0
8012,2004,12,10,0
8013,2004,12,11,0
8014,2004,12,12,5.54
8015,2004,12,13,0
8016,2004,12,14,6.55
8017,2004,12,15,19.58
8018,2004,12,16,57.62
8019,2004,12,17,60.49
8020,2004,12,18,0
8021,2004,12,19,0
8022,2004,12,20,6.07
8023,2004,12,21,0
8024,2004,12,22,0
8025,2004,12,23,0
8026,2004,12,24,0
8027,2004,12,25,0
8028,2004,12,26,0
8029,2004,12,27,0
8030,2004,12,28,0
8031,2004,12,29,0
8032,2004,12,30,0
8033,2004,12,31,0
8034,2005,1,1,0
8035,2005,1,2,0
8036,2005,1,3,0
8037,2005,1,4,0
8038,2005,1,5,0
8039,2005,1,6,0
8040,2005,1,7,0
8041,2005,1,8,0
8042,2005,1,9,0
8043,2005,1,10,0
8044,2005,1,11,8.74
8045,2005,1,12,0
8046,2005,1,13,5.93
8047,2005,1,14,0
8048,2005,1,15,0
8049,2005,1,16,0
8050,2005,1,17,0
8051,2005,1,18,0
8052,2005,1,19,0
8053,2005,1,20,0
8054,2005,1,21,0
8055,2005,1,22,0
8056,2005,1,23,0
8057,2005,1,24,15.2
8058,2005,1,25,0
8059,2005,1,26,0
8060,2005,1,27,0
8061,2005,1,28,0
8062,2005,1,29,0
8063,2005,1,30,0
8064,2005,1,31,0
8065,2005,2,1,0
8066,2005,2,2,0
8067,2005,2,3,0
8068,2005,2,4,0
8069,2005,2,5,0
8070,2005,2,6,0
8071,2005,2,7,0
8072,2005,2,8,0
8073,2005,2,9,0
8074,2005,2,10,0
8075,2005,2,11,0
8076,2005,2,12,0
8077,2005,2,13,0
8078,2005,2,14,0
8079,2005,2,15,0
8080,2005,2,16,0
8081,2005,2,17,0
8082,2005,2,18,0
8083,2005,2,19,0
8084,2005,2,20,0
8085,2005,2,21,0
8086,2005,2,22,0
8087,2005,2,23,0
8088,2005,2,24,0
8089,2005,2,25,0
8090,2005,2,26,0
8091,2005,2,27,0
8092,2005,2,28,0
8093,2005,3,1,0
8094,2005,3,2,0
8095,2005,3,3,0
8096,2005,3,4,0
8097,2005,3,5,3.93
8098,2005,3,6,0
8099,2005,3,7,0
8100,2005,3,8,0
8101,2005,3,9,0
8102,2005,3,10,0
8103,2005,3,11,0
8104,2005,3,12,0
8105,2005,3,13,0
8106,2005,3,14,0
8107,2005,3,15,0
8108,2005,3,16,0
8109,2005,3,17,0
8110,2005,3,18,0
8111,2005,3,19,0
8112,2005,3,20,0
8113,2005,3,21,0
8114,2005,3,22,0
8115,2005,3,23,0
8116,2005,3,24,0
8117,2005,3,25,0
8118,2005,3,26,0
8119,2005,3,27,0
8120,2005,3,28,0
8121,2005,3,29,0
8122,2005,3,30,8.16
8123,2005,3,31,0
8124,2005,4,1,0
8125,2005,4,2,0
8126,2005,4,3,5.28
8127,2005,4,4,0
8128,2005,4,5,0
8129,2005,4,6,0
8130,2005,4,7,0
8131,2005,4,8,0
8132,2005,4,9,17.02
8133,2005,4,10,4.67
8134,2005,4,11,12
8135,2005,4,12,8.4
8136,2005,4,13,5.58
8137,2005,4,14,6.21
8138,2005,4,15,0
8139,2005,4,16,0
8140,2005,4,17,22.69
8141,2005,4,18,0
8142,2005,4,19,56.43
8143,2005,4,20,38.12
8144,2005,4,21,27.36
8145,2005,4,22,10.2
8146,2005,4,23,91.76
8147,2005,4,24,5.17
